"","date","station_no","station_name","arrival"
"3192",20190309,1024,"한티",14329
"3193",20190310,202,"을지로입구",30409
"3194",20190310,212,"건대입구",39719
"3195",20190310,216,"잠실(송파구청)",58933
"3196",20190310,219,"삼성(무역센터)",34812
"3197",20190310,230,"신림",50237
"3198",20190310,234,"신도림",42243
"3199",20190310,240,"신촌",37637
"3200",20190310,326,"압구정",18922
"3201",20190310,411,"노원",18181
"3202",20190310,416,"미아사거리",19822
"3203",20190310,2522,"오목교(목동운동장앞)",15529
"3204",20190310,2526,"신길",1989
"3205",20190310,2548,"천호(풍납토성)",15488
"3206",20190310,1024,"한티",9791
"3207",20190316,1024,"한티",14275
"3208",20190316,2548,"천호(풍납토성)",21945
"3209",20190316,2526,"신길",2790
"3210",20190316,2522,"오목교(목동운동장앞)",23615
"3211",20190316,416,"미아사거리",27830
"3212",20190316,411,"노원",24818
"3213",20190316,326,"압구정",34836
"3214",20190316,240,"신촌",54792
"3215",20190316,234,"신도림",66438
"3216",20190316,230,"신림",66587
"3217",20190316,219,"삼성(무역센터)",52082
"3218",20190316,216,"잠실(송파구청)",83720
"3219",20190316,212,"건대입구",58203
"3220",20190316,202,"을지로입구",40366
"3221",20190317,1024,"한티",10237
"3222",20190317,2548,"천호(풍납토성)",16398
"3223",20190317,2526,"신길",2055
"3224",20190317,2522,"오목교(목동운동장앞)",15841
"3225",20190317,416,"미아사거리",20765
"3226",20190317,411,"노원",18235
"3227",20190317,326,"압구정",18898
"3228",20190317,240,"신촌",37264
"3229",20190317,234,"신도림",42762
"3230",20190317,230,"신림",50597
"3231",20190317,219,"삼성(무역센터)",37982
"3232",20190317,216,"잠실(송파구청)",64321
"3233",20190317,212,"건대입구",42847
"3234",20190317,202,"을지로입구",30304
"3235",20190323,202,"을지로입구",39854
"3236",20190323,212,"건대입구",56575
"3237",20190323,216,"잠실(송파구청)",84899
"3238",20190323,219,"삼성(무역센터)",49905
"3239",20190323,230,"신림",64202
"3240",20190323,234,"신도림",60881
"3241",20190323,240,"신촌",54324
"3242",20190323,326,"압구정",33620
"3243",20190323,411,"노원",23586
"3244",20190323,416,"미아사거리",27329
"3245",20190323,2522,"오목교(목동운동장앞)",22917
"3246",20190323,2526,"신길",2665
"3247",20190323,2548,"천호(풍납토성)",20359
"3248",20190323,1024,"한티",13920
"3249",20190324,2526,"신길",1942
"3250",20190324,2522,"오목교(목동운동장앞)",15713
"3251",20190324,416,"미아사거리",19988
"3252",20190324,411,"노원",17598
"3253",20190324,326,"압구정",19060
"3254",20190324,202,"을지로입구",29570
"3255",20190324,212,"건대입구",40775
"3256",20190324,216,"잠실(송파구청)",59256
"3257",20190324,219,"삼성(무역센터)",32279
"3258",20190324,230,"신림",50235
"3259",20190324,234,"신도림",42075
"3260",20190324,240,"신촌",36324
"3261",20190324,2548,"천호(풍납토성)",15468
"3262",20190324,1024,"한티",9927
"3263",20190330,1024,"한티",13994
"3264",20190330,2548,"천호(풍납토성)",20145
"3265",20190330,2526,"신길",2587
"3266",20190330,2522,"오목교(목동운동장앞)",22198
"3267",20190330,416,"미아사거리",27100
"3268",20190330,411,"노원",22646
"3269",20190330,326,"압구정",32876
"3270",20190330,240,"신촌",51874
"3271",20190330,234,"신도림",60471
"3272",20190330,230,"신림",63053
"3273",20190330,219,"삼성(무역센터)",43823
"3274",20190330,216,"잠실(송파구청)",83037
"3275",20190330,212,"건대입구",52106
"3276",20190330,202,"을지로입구",38104
"3277",20190331,202,"을지로입구",29480
"3278",20190331,212,"건대입구",39307
"3279",20190331,216,"잠실(송파구청)",60137
"3280",20190331,219,"삼성(무역센터)",30718
"3281",20190331,230,"신림",49007
"3282",20190331,234,"신도림",41099
"3283",20190331,240,"신촌",35153
"3284",20190331,326,"압구정",18071
"3285",20190331,411,"노원",17512
"3286",20190331,416,"미아사거리",19910
"3287",20190331,2522,"오목교(목동운동장앞)",15090
"3288",20190331,2526,"신길",1863
"3289",20190331,2548,"천호(풍납토성)",14817
"3290",20190331,1024,"한티",9569
"3291",20190406,202,"을지로입구",39268
"3292",20190406,212,"건대입구",54341
"3293",20190406,216,"잠실(송파구청)",111004
"3294",20190406,219,"삼성(무역센터)",53602
"3295",20190406,230,"신림",63638
"3296",20190406,234,"신도림",61752
"3297",20190406,240,"신촌",53551
"3298",20190406,326,"압구정",33635
"3299",20190406,411,"노원",22769
"3300",20190406,416,"미아사거리",27017
"3301",20190406,2522,"오목교(목동운동장앞)",22639
"3302",20190406,2526,"신길",2803
"3303",20190406,2548,"천호(풍납토성)",20326
"3304",20190406,1024,"한티",14837
"3305",20190407,2548,"천호(풍납토성)",16223
"3306",20190407,202,"을지로입구",29996
"3307",20190407,212,"건대입구",44716
"3308",20190407,216,"잠실(송파구청)",108658
"3309",20190407,219,"삼성(무역센터)",38001
"3310",20190407,230,"신림",51935
"3311",20190407,234,"신도림",42002
"3312",20190407,240,"신촌",35755
"3313",20190407,1024,"한티",9675
"3314",20190407,326,"압구정",20127
"3315",20190407,411,"노원",18301
"3316",20190407,416,"미아사거리",20778
"3317",20190407,2522,"오목교(목동운동장앞)",18011
"3318",20190407,2526,"신길",2575
"3319",20190413,326,"압구정",33449
"3320",20190413,240,"신촌",51941
"3321",20190413,234,"신도림",63724
"3322",20190413,230,"신림",66957
"3323",20190413,219,"삼성(무역센터)",49506
"3324",20190413,216,"잠실(송파구청)",114300
"3325",20190413,212,"건대입구",57262
"3326",20190413,202,"을지로입구",40633
"3327",20190413,411,"노원",24146
"3328",20190413,416,"미아사거리",29223
"3329",20190413,2522,"오목교(목동운동장앞)",25013
"3330",20190413,2526,"신길",3352
"3331",20190413,2548,"천호(풍납토성)",21795
"3332",20190413,1024,"한티",13583
"3333",20190414,219,"삼성(무역센터)",36445
"3334",20190414,216,"잠실(송파구청)",60923
"3335",20190414,212,"건대입구",35248
"3336",20190414,202,"을지로입구",28036
"3337",20190414,230,"신림",47070
"3338",20190414,234,"신도림",39755
"3339",20190414,240,"신촌",32100
"3340",20190414,326,"압구정",17349
"3341",20190414,411,"노원",16334
"3342",20190414,416,"미아사거리",18986
"3343",20190414,2522,"오목교(목동운동장앞)",14423
"3344",20190414,2526,"신길",2074
"3345",20190414,2548,"천호(풍납토성)",14114
"3346",20190414,1024,"한티",9117
"3347",20190420,202,"을지로입구",39054
"3348",20190420,212,"건대입구",52704
"3349",20190420,216,"잠실(송파구청)",81497
"3350",20190420,219,"삼성(무역센터)",39475
"3351",20190420,230,"신림",63569
"3352",20190420,234,"신도림",60302
"3353",20190420,240,"신촌",46882
"3354",20190420,326,"압구정",32400
"3355",20190420,411,"노원",23217
"3356",20190420,416,"미아사거리",27687
"3357",20190420,2522,"오목교(목동운동장앞)",23250
"3358",20190420,2526,"신길",2852
"3359",20190420,2548,"천호(풍납토성)",20948
"3360",20190420,1024,"한티",12455
"3361",20190421,2548,"천호(풍납토성)",15180
"3362",20190421,326,"압구정",19516
"3363",20190421,411,"노원",16693
"3364",20190421,1024,"한티",8196
"3365",20190421,240,"신촌",31191
"3366",20190421,234,"신도림",41733
"3367",20190421,230,"신림",47984
"3368",20190421,219,"삼성(무역센터)",28273
"3369",20190421,216,"잠실(송파구청)",55761
"3370",20190421,212,"건대입구",35250
"3371",20190421,202,"을지로입구",28412
"3372",20190421,416,"미아사거리",20098
"3373",20190421,2522,"오목교(목동운동장앞)",15609
"3374",20190421,2526,"신길",1942
"3375",20190427,1024,"한티",13241
"3376",20190427,202,"을지로입구",40729
"3377",20190427,212,"건대입구",61508
"3378",20190427,216,"잠실(송파구청)",90813
"3379",20190427,219,"삼성(무역센터)",52754
"3380",20190427,230,"신림",67681
"3381",20190427,234,"신도림",66084
"3382",20190427,240,"신촌",55160
"3383",20190427,326,"압구정",35263
"3384",20190427,411,"노원",26223
"3385",20190427,416,"미아사거리",29017
"3386",20190427,2522,"오목교(목동운동장앞)",24938
"3387",20190427,2526,"신길",3013
"3388",20190427,2548,"천호(풍납토성)",22733
"3389",20190428,1024,"한티",8684
"3390",20190428,202,"을지로입구",31462
"3391",20190428,212,"건대입구",41494
"3392",20190428,216,"잠실(송파구청)",62225
"3393",20190428,219,"삼성(무역센터)",37413
"3394",20190428,230,"신림",50743
"3395",20190428,234,"신도림",42540
"3396",20190428,240,"신촌",36891
"3397",20190428,2548,"천호(풍납토성)",15796
"3398",20190428,2526,"신길",2018
"3399",20190428,2522,"오목교(목동운동장앞)",16237
"3400",20190428,416,"미아사거리",20365
"3401",20190428,411,"노원",18312
"3402",20190428,326,"압구정",18891
"3403",20190504,1024,"한티",13553
"3404",20190504,202,"을지로입구",41507
"3405",20190504,212,"건대입구",61122
"3406",20190504,216,"잠실(송파구청)",139617
"3407",20190504,219,"삼성(무역센터)",71373
"3408",20190504,230,"신림",61231
"3409",20190504,234,"신도림",56528
"3410",20190504,240,"신촌",51070
"3411",20190504,326,"압구정",31611
"3412",20190504,411,"노원",25214
"3413",20190504,416,"미아사거리",28850
"3414",20190504,2522,"오목교(목동운동장앞)",21943
"3415",20190504,2526,"신길",2778
"3416",20190504,2548,"천호(풍납토성)",21468
"3417",20190505,1024,"한티",9717
"3418",20190505,202,"을지로입구",32438
"3419",20190505,212,"건대입구",45934
"3420",20190505,216,"잠실(송파구청)",67915
"3421",20190505,219,"삼성(무역센터)",52416
"3422",20190505,230,"신림",50610
"3423",20190505,234,"신도림",41793
"3424",20190505,240,"신촌",36750
"3425",20190505,326,"압구정",19299
"3426",20190505,411,"노원",19623
"3427",20190505,416,"미아사거리",21447
"3428",20190505,2522,"오목교(목동운동장앞)",16127
"3429",20190505,2526,"신길",2012
"3430",20190505,2548,"천호(풍납토성)",16758
"3431",20190511,2548,"천호(풍납토성)",22216
"3432",20190511,2526,"신길",2876
"3433",20190511,2522,"오목교(목동운동장앞)",24655
"3434",20190511,416,"미아사거리",29677
"3435",20190511,411,"노원",25602
"3436",20190511,326,"압구정",33595
"3437",20190511,240,"신촌",54793
"3438",20190511,234,"신도림",65164
"3439",20190511,230,"신림",66648
"3440",20190511,219,"삼성(무역센터)",49158
"3441",20190511,216,"잠실(송파구청)",87360
"3442",20190511,212,"건대입구",58045
"3443",20190511,202,"을지로입구",39484
"3444",20190511,1024,"한티",14693
"3445",20190512,2548,"천호(풍납토성)",16273
"3446",20190512,2526,"신길",2022
"3447",20190512,2522,"오목교(목동운동장앞)",15771
"3448",20190512,416,"미아사거리",21325
"3449",20190512,411,"노원",18897
"3450",20190512,326,"압구정",18373
"3451",20190512,240,"신촌",36824
"3452",20190512,234,"신도림",44767
"3453",20190512,230,"신림",51859
"3454",20190512,219,"삼성(무역센터)",36642
"3455",20190512,216,"잠실(송파구청)",62974
"3456",20190512,212,"건대입구",44377
"3457",20190512,202,"을지로입구",28814
"3458",20190512,1024,"한티",10335
"3459",20190518,1024,"한티",14817
"3460",20190518,2548,"천호(풍납토성)",22002
"3461",20190518,2522,"오목교(목동운동장앞)",23384
"3462",20190518,416,"미아사거리",28849
"3463",20190518,411,"노원",25103
"3464",20190518,326,"압구정",33057
"3465",20190518,240,"신촌",54814
"3466",20190518,234,"신도림",63021
"3467",20190518,230,"신림",64854
"3468",20190518,219,"삼성(무역센터)",44841
"3469",20190518,216,"잠실(송파구청)",86986
"3470",20190518,212,"건대입구",58411
"3471",20190518,202,"을지로입구",40014
"3472",20190518,2526,"신길",2843
"3473",20190519,202,"을지로입구",27499
"3474",20190519,212,"건대입구",36754
"3475",20190519,216,"잠실(송파구청)",58897
"3476",20190519,219,"삼성(무역센터)",34137
"3477",20190519,230,"신림",47184
"3478",20190519,234,"신도림",41905
"3479",20190519,240,"신촌",35080
"3480",20190519,326,"압구정",17202
"3481",20190519,411,"노원",16571
"3482",20190519,416,"미아사거리",18873
"3483",20190519,2522,"오목교(목동운동장앞)",14826
"3484",20190519,2526,"신길",1901
"3485",20190519,2548,"천호(풍납토성)",14838
"3486",20190519,1024,"한티",10010
"3487",20190525,202,"을지로입구",40852
"3488",20190525,212,"건대입구",57513
"3489",20190525,216,"잠실(송파구청)",89089
"3490",20190525,219,"삼성(무역센터)",49531
"3491",20190525,230,"신림",65385
"3492",20190525,234,"신도림",63028
"3493",20190525,240,"신촌",56060
"3494",20190525,326,"압구정",34111
"3495",20190525,411,"노원",24407
"3496",20190525,416,"미아사거리",28950
"3497",20190525,2522,"오목교(목동운동장앞)",23408
"3498",20190525,2526,"신길",2825
"3499",20190525,2548,"천호(풍납토성)",21573
"3500",20190525,1024,"한티",14775
"3501",20190526,202,"을지로입구",30784
"3502",20190526,212,"건대입구",41753
"3503",20190526,216,"잠실(송파구청)",63731
"3504",20190526,219,"삼성(무역센터)",34820
"3505",20190526,230,"신림",50727
"3506",20190526,234,"신도림",45114
"3507",20190526,240,"신촌",38970
"3508",20190526,326,"압구정",19052
"3509",20190526,411,"노원",18868
"3510",20190526,416,"미아사거리",21121
"3511",20190526,2522,"오목교(목동운동장앞)",15769
"3512",20190526,2526,"신길",2033
"3513",20190526,2548,"천호(풍납토성)",16365
"3514",20190526,1024,"한티",10489
"3515",20190601,1024,"한티",13958
"3516",20190601,2548,"천호(풍납토성)",21367
"3517",20190601,2526,"신길",2966
"3518",20190601,2522,"오목교(목동운동장앞)",23448
"3519",20190601,416,"미아사거리",28638
"3520",20190601,411,"노원",24741
"3521",20190601,326,"압구정",33386
"3522",20190601,240,"신촌",51692
"3523",20190601,234,"신도림",61951
"3524",20190601,230,"신림",64006
"3525",20190601,219,"삼성(무역센터)",47612
"3526",20190601,216,"잠실(송파구청)",81223
"3527",20190601,212,"건대입구",56260
"3528",20190601,202,"을지로입구",39990
"3529",20190602,1024,"한티",9689
"3530",20190602,2548,"천호(풍납토성)",16189
"3531",20190602,2526,"신길",1931
"3532",20190602,2522,"오목교(목동운동장앞)",16048
"3533",20190602,416,"미아사거리",20856
"3534",20190602,411,"노원",18218
"3535",20190602,326,"압구정",18441
"3536",20190602,240,"신촌",32887
"3537",20190602,234,"신도림",44540
"3538",20190602,230,"신림",49513
"3539",20190602,219,"삼성(무역센터)",33170
"3540",20190602,216,"잠실(송파구청)",56711
"3541",20190602,212,"건대입구",38980
"3542",20190602,202,"을지로입구",28565
"3543",20190608,202,"을지로입구",38550
"3544",20190608,212,"건대입구",50528
"3545",20190608,216,"잠실(송파구청)",79214
"3546",20190608,219,"삼성(무역센터)",41322
"3547",20190608,230,"신림",60711
"3548",20190608,234,"신도림",58469
"3549",20190608,240,"신촌",47568
"3550",20190608,326,"압구정",30880
"3551",20190608,411,"노원",23430
"3552",20190608,416,"미아사거리",27206
"3553",20190608,2522,"오목교(목동운동장앞)",21580
"3554",20190608,2526,"신길",2732
"3555",20190608,2548,"천호(풍납토성)",20754
"3556",20190608,1024,"한티",13739
"3557",20190609,2548,"천호(풍납토성)",14332
"3558",20190609,1024,"한티",9591
"3559",20190609,202,"을지로입구",26674
"3560",20190609,212,"건대입구",34395
"3561",20190609,216,"잠실(송파구청)",53022
"3562",20190609,219,"삼성(무역센터)",29537
"3563",20190609,230,"신림",46091
"3564",20190609,234,"신도림",38151
"3565",20190609,240,"신촌",31341
"3566",20190609,326,"압구정",18050
"3567",20190609,411,"노원",16619
"3568",20190609,416,"미아사거리",19262
"3569",20190609,2522,"오목교(목동운동장앞)",14613
"3570",20190609,2526,"신길",1908
"3571",20190615,212,"건대입구",53554
"3572",20190615,202,"을지로입구",39056
"3573",20190615,1024,"한티",13576
"3574",20190615,2548,"천호(풍납토성)",20881
"3575",20190615,2526,"신길",2782
"3576",20190615,2522,"오목교(목동운동장앞)",22913
"3577",20190615,416,"미아사거리",27350
"3578",20190615,411,"노원",24023
"3579",20190615,326,"압구정",32880
"3580",20190615,240,"신촌",47945
"3581",20190615,234,"신도림",61836
"3582",20190615,230,"신림",63802
"3583",20190615,219,"삼성(무역센터)",45208
"3584",20190615,216,"잠실(송파구청)",80167
"3585",20190616,202,"을지로입구",28204
"3586",20190616,212,"건대입구",35366
"3587",20190616,216,"잠실(송파구청)",55788
"3588",20190616,219,"삼성(무역센터)",30635
"3589",20190616,230,"신림",47467
"3590",20190616,234,"신도림",40427
"3591",20190616,240,"신촌",31470
"3592",20190616,326,"압구정",18500
"3593",20190616,411,"노원",16779
"3594",20190616,416,"미아사거리",19513
"3595",20190616,2522,"오목교(목동운동장앞)",14945
"3596",20190616,2526,"신길",1997
"3597",20190616,2548,"천호(풍납토성)",15409
"3598",20190616,1024,"한티",9105
"3599",20190622,202,"을지로입구",41029
"3600",20190622,326,"압구정",34670
"3601",20190622,411,"노원",24089
"3602",20190622,416,"미아사거리",27452
"3603",20190622,240,"신촌",52414
"3604",20190622,234,"신도림",61464
"3605",20190622,230,"신림",64155
"3606",20190622,2522,"오목교(목동운동장앞)",23323
"3607",20190622,2526,"신길",2738
"3608",20190622,2548,"천호(풍납토성)",21411
"3609",20190622,1024,"한티",13645
"3610",20190622,219,"삼성(무역센터)",59233
"3611",20190622,216,"잠실(송파구청)",85187
"3612",20190622,212,"건대입구",57372
"3613",20190623,1024,"한티",9424
"3614",20190623,202,"을지로입구",29924
"3615",20190623,212,"건대입구",39698
"3616",20190623,216,"잠실(송파구청)",59841
"3617",20190623,219,"삼성(무역센터)",37453
"3618",20190623,230,"신림",48456
"3619",20190623,234,"신도림",41434
"3620",20190623,240,"신촌",35778
"3621",20190623,326,"압구정",19295
"3622",20190623,411,"노원",17693
"3623",20190623,416,"미아사거리",19808
"3624",20190623,2522,"오목교(목동운동장앞)",15931
"3625",20190623,2526,"신길",1932
"3626",20190623,2548,"천호(풍납토성)",15260
"3627",20190629,1024,"한티",12482
"3628",20190629,2548,"천호(풍납토성)",20529
"3629",20190629,2526,"신길",2623
"3630",20190629,2522,"오목교(목동운동장앞)",21710
"3631",20190629,416,"미아사거리",26243
"3632",20190629,411,"노원",23029
"3633",20190629,326,"압구정",31700
"3634",20190629,240,"신촌",49261
"3635",20190629,234,"신도림",57799
"3636",20190629,230,"신림",61366
"3637",20190629,219,"삼성(무역센터)",44903
"3638",20190629,216,"잠실(송파구청)",79948
"3639",20190629,212,"건대입구",50885
"3640",20190629,202,"을지로입구",40135
"3641",20190630,1024,"한티",8808
"3642",20190630,2548,"천호(풍납토성)",15049
"3643",20190630,2526,"신길",1890
"3644",20190630,2522,"오목교(목동운동장앞)",14751
"3645",20190630,416,"미아사거리",19483
"3646",20190630,411,"노원",17164
"3647",20190630,326,"압구정",18525
"3648",20190630,240,"신촌",34555
"3649",20190630,234,"신도림",40434
"3650",20190630,230,"신림",48063
"3651",20190630,219,"삼성(무역센터)",30339
"3652",20190630,216,"잠실(송파구청)",57479
"3653",20190630,212,"건대입구",37337
"3654",20190630,202,"을지로입구",29723
"3655",20190706,1024,"한티",12776
"3656",20190706,240,"신촌",57239
"3657",20190706,326,"압구정",31862
"3658",20190706,411,"노원",23374
"3659",20190706,416,"미아사거리",26817
"3660",20190706,2522,"오목교(목동운동장앞)",23060
"3661",20190706,2526,"신길",2604
"3662",20190706,2548,"천호(풍납토성)",20582
"3663",20190706,234,"신도림",57402
"3664",20190706,202,"을지로입구",39124
"3665",20190706,212,"건대입구",53894
"3666",20190706,216,"잠실(송파구청)",85275
"3667",20190706,219,"삼성(무역센터)",53509
"3668",20190706,230,"신림",61086
"3669",20190707,234,"신도림",40068
"3670",20190707,230,"신림",48345
"3671",20190707,1024,"한티",9396
"3672",20190707,202,"을지로입구",28946
"3673",20190707,212,"건대입구",37965
"3674",20190707,216,"잠실(송파구청)",59427
"3675",20190707,219,"삼성(무역센터)",38510
"3676",20190707,2548,"천호(풍납토성)",15489
"3677",20190707,2526,"신길",1882
"3678",20190707,2522,"오목교(목동운동장앞)",15693
"3679",20190707,416,"미아사거리",19267
"3680",20190707,411,"노원",17485
"3681",20190707,326,"압구정",18059
"3682",20190707,240,"신촌",40447
"3683",20190713,1024,"한티",15391
"3684",20190713,202,"을지로입구",38678
"3685",20190713,212,"건대입구",53328
"3686",20190713,216,"잠실(송파구청)",84082
"3687",20190713,219,"삼성(무역센터)",49890
"3688",20190713,230,"신림",61325
"3689",20190713,234,"신도림",57132
"3690",20190713,240,"신촌",49611
"3691",20190713,326,"압구정",32227
"3692",20190713,411,"노원",24025
"3693",20190713,416,"미아사거리",26652
"3694",20190713,2522,"오목교(목동운동장앞)",22403
"3695",20190713,2526,"신길",2596
"3696",20190713,2548,"천호(풍납토성)",20919
"3697",20190714,1024,"한티",11405
"3698",20190714,2548,"천호(풍납토성)",15141
"3699",20190714,2526,"신길",1916
"3700",20190714,2522,"오목교(목동운동장앞)",15654
"3701",20190714,416,"미아사거리",19857
"3702",20190714,411,"노원",17623
"3703",20190714,326,"압구정",18870
"3704",20190714,240,"신촌",35304
"3705",20190714,234,"신도림",38847
"3706",20190714,230,"신림",47432
"3707",20190714,219,"삼성(무역센터)",35793
"3708",20190714,216,"잠실(송파구청)",60803
"3709",20190714,212,"건대입구",38812
"3710",20190714,202,"을지로입구",30219
"3711",20190720,1024,"한티",14798
"3712",20190720,2548,"천호(풍납토성)",19272
"3713",20190720,2526,"신길",2416
"3714",20190720,2522,"오목교(목동운동장앞)",20291
"3715",20190720,416,"미아사거리",25251
"3716",20190720,411,"노원",22224
"3717",20190720,326,"압구정",30099
"3718",20190720,240,"신촌",46759
"3719",20190720,234,"신도림",52002
"3720",20190720,230,"신림",59458
"3721",20190720,219,"삼성(무역센터)",52137
"3722",20190720,216,"잠실(송파구청)",80040
"3723",20190720,212,"건대입구",54276
"3724",20190720,202,"을지로입구",36148
"3725",20190721,416,"미아사거리",18675
"3726",20190721,411,"노원",16420
"3727",20190721,326,"압구정",17458
"3728",20190721,240,"신촌",32036
"3729",20190721,234,"신도림",37691
"3730",20190721,230,"신림",45721
"3731",20190721,219,"삼성(무역센터)",38970
"3732",20190721,216,"잠실(송파구청)",58791
"3733",20190721,212,"건대입구",36625
"3734",20190721,202,"을지로입구",27324
"3735",20190721,2526,"신길",1716
"3736",20190721,2522,"오목교(목동운동장앞)",14374
"3737",20190721,2548,"천호(풍납토성)",14484
"3738",20190721,1024,"한티",10964
"3739",20190727,326,"압구정",28902
"3740",20190727,230,"신림",57066
"3741",20190727,219,"삼성(무역센터)",62041
"3742",20190727,216,"잠실(송파구청)",76767
"3743",20190727,212,"건대입구",48370
"3744",20190727,202,"을지로입구",35675
"3745",20190727,240,"신촌",46030
"3746",20190727,234,"신도림",50315
"3747",20190727,1024,"한티",15058
"3748",20190727,2548,"천호(풍납토성)",18579
"3749",20190727,2526,"신길",2356
"3750",20190727,2522,"오목교(목동운동장앞)",19297
"3751",20190727,416,"미아사거리",25096
"3752",20190727,411,"노원",21747
"3753",20190728,234,"신도림",33726
"3754",20190728,230,"신림",42801
"3755",20190728,219,"삼성(무역센터)",46901
"3756",20190728,216,"잠실(송파구청)",54757
"3757",20190728,212,"건대입구",33780
"3758",20190728,202,"을지로입구",25865
"3759",20190728,240,"신촌",30576
"3760",20190728,1024,"한티",10618
"3761",20190728,326,"압구정",16452
"3762",20190728,411,"노원",15128
"3763",20190728,416,"미아사거리",16716
"3764",20190728,2522,"오목교(목동운동장앞)",12619
"3765",20190728,2526,"신길",1617
"3766",20190728,2548,"천호(풍납토성)",12885
"3767",20190803,1024,"한티",14565
"3768",20190803,202,"을지로입구",35322
"3769",20190803,212,"건대입구",45359
"3770",20190803,216,"잠실(송파구청)",78046
"3771",20190803,219,"삼성(무역센터)",51600
"3772",20190803,230,"신림",53252
"3773",20190803,234,"신도림",44655
"3774",20190803,240,"신촌",43015
"3775",20190803,326,"압구정",26047
"3776",20190803,411,"노원",19967
"3777",20190803,416,"미아사거리",23140
"3778",20190803,2522,"오목교(목동운동장앞)",19616
"3779",20190803,2526,"신길",2300
"3780",20190803,2548,"천호(풍납토성)",17575
"3781",20190804,1024,"한티",10658
"3782",20190804,2548,"천호(풍납토성)",13607
"3783",20190804,2526,"신길",1801
"3784",20190804,2522,"오목교(목동운동장앞)",15038
"3785",20190804,416,"미아사거리",18044
"3786",20190804,411,"노원",15597
"3787",20190804,326,"압구정",15898
"3788",20190804,240,"신촌",32438
"3789",20190804,234,"신도림",34277
"3790",20190804,230,"신림",44206
"3791",20190804,219,"삼성(무역센터)",33946
"3792",20190804,216,"잠실(송파구청)",58777
"3793",20190804,212,"건대입구",33801
"3794",20190804,202,"을지로입구",26802
"3795",20190810,1024,"한티",14199
"3796",20190810,202,"을지로입구",36268
"3797",20190810,212,"건대입구",48003
"3798",20190810,216,"잠실(송파구청)",81294
"3799",20190810,219,"삼성(무역센터)",50156
"3800",20190810,230,"신림",56489
"3801",20190810,234,"신도림",50644
"3802",20190810,240,"신촌",45200
"3803",20190810,326,"압구정",27825
"3804",20190810,411,"노원",20870
"3805",20190810,2548,"천호(풍납토성)",18585
"3806",20190810,2526,"신길",2264
"3807",20190810,2522,"오목교(목동운동장앞)",20946
"3808",20190810,416,"미아사거리",24454
"3809",20190811,1024,"한티",10804
"3810",20190811,202,"을지로입구",28683
"3811",20190811,212,"건대입구",35521
"3812",20190811,216,"잠실(송파구청)",60478
"3813",20190811,219,"삼성(무역센터)",38308
"3814",20190811,230,"신림",45159
"3815",20190811,234,"신도림",36624
"3816",20190811,240,"신촌",32545
"3817",20190811,326,"압구정",17559
"3818",20190811,411,"노원",16579
"3819",20190811,416,"미아사거리",19040
"3820",20190811,2522,"오목교(목동운동장앞)",15430
"3821",20190811,2526,"신길",1805
"3822",20190811,2548,"천호(풍납토성)",13997
"3823",20190817,230,"신림",55609
"3824",20190817,219,"삼성(무역센터)",45780
"3825",20190817,216,"잠실(송파구청)",73847
"3826",20190817,212,"건대입구",48042
"3827",20190817,202,"을지로입구",35527
"3828",20190817,2548,"천호(풍납토성)",18389
"3829",20190817,2526,"신길",2334
"3830",20190817,2522,"오목교(목동운동장앞)",19540
"3831",20190817,1024,"한티",14682
"3832",20190817,416,"미아사거리",24276
"3833",20190817,411,"노원",21382
"3834",20190817,326,"압구정",29413
"3835",20190817,240,"신촌",42765
"3836",20190817,234,"신도림",50109
"3837",20190818,1024,"한티",10700
"3838",20190818,2548,"천호(풍납토성)",14630
"3839",20190818,2526,"신길",1796
"3840",20190818,2522,"오목교(목동운동장앞)",15212
"3841",20190818,416,"미아사거리",19045
"3842",20190818,411,"노원",16741
"3843",20190818,326,"압구정",17801
"3844",20190818,240,"신촌",31011
"3845",20190818,234,"신도림",39857
"3846",20190818,230,"신림",46999
"3847",20190818,219,"삼성(무역센터)",31880
"3848",20190818,216,"잠실(송파구청)",56162
"3849",20190818,212,"건대입구",36144
"3850",20190818,202,"을지로입구",27461
"3851",20190824,1024,"한티",14644
"3852",20190824,202,"을지로입구",38643
"3853",20190824,212,"건대입구",52714
"3854",20190824,216,"잠실(송파구청)",79142
"3855",20190824,219,"삼성(무역센터)",41062
"3856",20190824,230,"신림",60150
"3857",20190824,234,"신도림",56417
"3858",20190824,240,"신촌",46251
"3859",20190824,326,"압구정",31472
"3860",20190824,411,"노원",23096
"3861",20190824,416,"미아사거리",26753
"3862",20190824,2522,"오목교(목동운동장앞)",23330
"3863",20190824,2526,"신길",2731
"3864",20190824,2548,"천호(풍납토성)",20214
"3865",20190825,219,"삼성(무역센터)",30894
"3866",20190825,216,"잠실(송파구청)",57173
"3867",20190825,212,"건대입구",36327
"3868",20190825,1024,"한티",10734
"3869",20190825,2548,"천호(풍납토성)",14851
"3870",20190825,2526,"신길",1798
"3871",20190825,202,"을지로입구",29515
"3872",20190825,416,"미아사거리",19259
"3873",20190825,2522,"오목교(목동운동장앞)",15645
"3874",20190825,240,"신촌",32247
"3875",20190825,411,"노원",17015
"3876",20190825,326,"압구정",18700
"3877",20190825,234,"신도림",41604
"3878",20190825,230,"신림",47321
"3879",20190831,240,"신촌",47440
"3880",20190831,234,"신도림",59945
