"","date","dist","m20","m25","m30","m35","m40","m45","m50","m55","f20","f25","f30","f35","f40","f45","f50","f55"
"13","20170101",1123063020012,141,149.715909090909,90.3756060606061,34.6796969696969,12.585,-118.252575757576,121.538333333333,-331.992642140468,40,53,182,-6,-118.5,-155,122,159.5
"14","20170101",1124077030001,497,46.7069047619048,49.9183333333334,-48.4783333333333,130.59,-10.8216666666667,-32.8433333333334,18.1938888888889,30.5,169.5,197.5,20,-343,-308.5,-310,-184
"15","20170101",1124080020103,-558,-27.3952380952381,-177.077142857143,-4.06142857142856,-133.53,-131.108333333333,-107.055,-114.391666666667,-674,124,82.5,93,25,-36,51,92.5
"16","20170101",1125073030007,-16,-131.013333333333,-130.805,-278.158333333333,-237.45,-261.706666666667,-136.605,-78.2466666666667,-338,-351,-142,-140.5,13.5,-188,-122,-148.5
"17","20170107",1102052020001,-13,550.28803030303,408.240454545454,344.420909090909,398.834848484849,397.24303030303,269.660151515151,299.16196969697,101,-110,-219.5,-153,-112,2,-44,493
"18","20170107",1108068010002,19,54.2735628342247,-295.517150890347,-12.0942931856638,-379.543727429738,-96.7068676716918,-34.1491503052301,-101.319002297342,-178,-253,-258,-145,-520,-101,-134,356
"19","20170107",1109071040006,52,-37.0124242424243,-133.096818181818,-57.8154545454545,4.04651515151517,-1.21227272727276,11.8072727272727,66.4448484848485,-159,-334,-180,-4,70,43,54,182
"20","20170107",1111066030001,478.5,340.699545454546,-139.046363636364,-497.720757575758,-517.070909090909,-418.618939393939,-349.585454545455,-356.929090909091,703.5,-399,-85,53,-242,16,-232,-222
"21","20170107",1113075030009,-673,-596.645909090909,-804.112424242424,-172.462121212121,62.8313636363636,41.7790909090909,158.403333333333,198.837142857143,-825,-1051,-490,2,273.5,222,281,325
"22","20170107",1115051010002,NA,NA,NA,-376.789256198347,-356.209731543624,-275.664023372287,NA,NA,NA,-405,-269,-365,-336,-331,-168,NA
"23","20170107",1117051030002,48,-428.157231749886,-435.129393939394,169.573787878788,-271.618464437117,-279.976436873109,-246.068542568543,-79.8272506082725,-43,-451,-191,-48,-133,-19,10,-33
"24","20170107",1119074050006,-25,-107.005909090909,-359.880303030303,-653.745606060606,-562.975909090909,-521.901666666667,-419.50696969697,-498.124242424242,64,16,13,-44,-19,42,61,-76
"25","20170107",1121052010001,243,-239.526515151515,-552.607975460123,-437.402698863636,-242.489814533293,-581.337006427916,-380.696428571429,-284.085436893204,-187,-589,-148,-393.5,32,22,-251,-316
"26","20170107",1122060020102,-60,-104.100303030303,-283.8,-324.166818181818,-461.74,-524.246666666667,-266.404242424242,-218.055,-142,-92,-187,-217,-172,-111,-66,-147
"27","20170107",1123051010203,-540,-408.783963227783,-352.095711835334,-298.06032125769,-382.265694682676,-87.7037037037037,-119.112354312354,-169.974084003575,-197,-534,-630,-379,-57,147.5,77.5,-170
"28","20170107",1123058040001,-51,-151.590454545454,-399.563636363636,-416.136515151515,-384.962272727273,-268.087424242424,-81.6895454545455,5.75409090909096,-253,-557,-292,-203,-108,-83,-52,109
"29","20170107",1123063020012,243,131,121.362619047619,82.6683333333333,-21.415,-26.8283333333334,167.395476190476,-287.292642140468,33,53,338.5,199,-168,-193.5,64.5,327.5
"30","20170107",1124077030001,824,690.64196969697,377.918333333333,384.603484848485,296.862727272727,415.151060606061,200.005151515151,323.335303030303,827,807,550,534,-29,-15,-71,178
"31","20170107",1124080020103,217,430.39696969697,292.598181818182,394.691818181818,325.981363636364,359.073484848485,173.672272727273,263.320454545455,79,831,578,554,529,479,480,572
"32","20170107",1125073030007,469,-356.422424242424,119.685909090909,-497.831060606061,-330.468181818182,-247.767272727273,-281.923181818182,-294.546666666667,213,92,102,10,338,-347,-275,-336
"33","20170108",1102052020001,-126,509.651666666667,386.058636363636,323.966363636364,163.743939393939,203.697575757576,9.29651515151517,45.434696969697,358,212,-91.5,75,-215,-244,106,613
"34","20170108",1108068010002,86,30.9099264705883,-298.15351452671,-126.003384094755,-533.089181975192,-303.070504035328,-51.5127866688665,-78.5008204791598,-318,-377,-192,-584,-489,-524,-538,-80
"35","20170108",1109071040006,143,23.7148484848485,6.35772727272723,-25.4518181818182,38.0465151515152,58.9695454545454,68.6254545454546,93.990303030303,-95,-194,-86,-23,81,32,124,233
"36","20170108",1111066030001,992.5,417.972272727273,-342.591818181818,-445.266212121212,-603.525454545455,-413.164393939394,-414.312727272727,-444.929090909091,644.5,44,-467,-267,-282,-262,-51,-296
"37","20170108",1113075030009,-673,-541.373181818182,-783.385151515152,-234.55303030303,75.4677272727272,-27.9481818181818,146.117619047619,244.38,-797,-1051,-374,218,249,222,281,325
"38","20170108",1115051010002,-51,NA,-327.390384615385,-283.789256198347,-301.793064876957,-441.080690038954,NA,NA,NA,NA,NA,NA,-336,-288,NA,NA
"39","20170108",1117051030002,95,-555.884504477159,-374.583939393939,-107.153484848485,-383.709373528026,-239.976436873109,-208.704906204906,-144.918159699182,-67,-534,-172,-34,-210,-74,-11,-47
"40","20170108",1119074050006,-149,-284.915,-467.15303030303,-679.927424242424,-499.521363636364,-535.992575757576,-437.416060606061,-442.851515151515,44,-26,-141,-200,-134,-42,-78,-138
"41","20170108",1121052010001,-2.5,-332.162878787879,-591.907975460123,-389.948153409091,-231.429208472687,-416.98347107438,-264.279761904762,-291.374325782093,-236,-589,-93,-470.5,10,0,-240,-338
"42","20170108",1122060020102,19,-113.827575757576,-267.8,-334.257727272727,-466.74,-511.246666666667,-262.313333333333,-184.055,-70,-81,-165,-206,-161,-111,-99,-136
"43","20170108",1123051010203,-564,-431.874872318693,-352.55025728988,-258.696684894053,-238.902058319039,35.0690235690236,25.251282051282,-24.4407506702413,-365,-679,-298,-119,-57,236.5,57.5,-21
"44","20170108",1123058040001,-72,-202.226818181818,-411.745454545455,-383.045606060606,-409.325909090909,-289.087424242424,-96.5986363636364,-80.9731818181818,-349,-497,-311,-220,-178,-165,-135,-66
"45","20170108",1123063020012,-16,195.458333333333,205.148333333333,139.71,-51.7007142857143,-127.304523809524,212.871666666667,NA,196,-222,98.5,-72,-190,-210,-88,382
"46","20170108",1124077030001,1107,771.823787878788,667.918333333333,577.603484848485,435.317272727273,349.151060606061,87.5506060606061,163.971666666667,1146,1089,822,778,180,185,135,342
"47","20170108",1124080020103,387,367.851515151515,244.143636363636,480.328181818182,439.345,262.709848484849,117.399545454545,140.320454545455,303,1097,820,793,734,619,634,524
"48","20170108",1125073030007,-151,-143.422424242424,-140.950454545455,-551.92196969697,-172.195454545455,-335.494545454545,-301.105,-137.001212121212,-402,13,-372,-356,265,-347,-275,-302
"49","20170114",1102052020001,95,476.28803030303,513.967727272727,477.239090909091,425.289393939394,440.970303030303,234.478333333333,372.343787878788,82,380,182.5,102,208,129,219,677
"50","20170114",1108068010002,39,75.7281082887702,-378.698969072165,-165.094293185664,-325.634636520647,-149.525049489874,-11.6036957597756,-44.0462750246144,-866,-238,-171,-640,-150,-66,-168,432
"51","20170114",1109071040006,63,-30.4669696969697,-94.824090909091,-156.815454545455,-7.0443939393939,-36.9395454545455,55.8981818181818,74.990303030303,-170,-313,-169,-23,8,61,95,165
"52","20170114",1111066030001,652.5,473.335909090909,-296.228181818182,-427.175303030303,-481.343636363636,-334.073484848485,-375.949090909091,-386.565454545454,697.5,-458,-463,-278,-271,-19,-24,-299
"53","20170114",1113075030009,-673,-604.464090909091,-751.657878787879,-204.098484848485,0.194999999999993,-38.13,127.503333333333,233.551428571429,-842,-1035,-478,150,314.5,136,241,325
"54","20170114",1115051010002,NA,NA,NA,-376.789256198347,-411.959731543624,-241.414023372287,-211.811722912966,NA,NA,NA,NA,-291,-411,-331,NA,NA
"55","20170114",1117051030002,113,-455.611777204432,-427.49303030303,-111.698939393939,-285.163918982572,-271.703709600382,-175.795815295815,-184.463614244636,-97,-1001,-155,-65,-156,-30,-8,-187
"56","20170114",1119074050006,-78,-152.460454545454,-412.334848484848,-664.472878787879,-570.521363636364,-521.628939393939,-451.50696969697,-521.033333333333,197,468,-28,-73,-20,6,3,-174
"57","20170114",1121052010001,243,-300.981060606061,-488.907975460123,-439.493607954545,-294.96254180602,-440.225895316804,-362.224206349206,-191.818770226537,-218,-605,-148,-487,10,-11,-180,-393
"58","20170114",1122060020102,-8,-91.7366666666667,-301.8,-370.166818181818,-469.74,-525.246666666667,-266.313333333333,-201.055,-81,-38,-132,-184,-150,-155,-77,-92
"59","20170114",1123051010203,-515,-313.874872318693,-388.368439108062,-300.878503075871,-312.629331046312,15.2053872053872,-78.3042735042735,-103.940750670241,-222,-545,-606,-406.5,-35,75,128,-310
"60","20170114",1123058040001,-42,-225.408636363636,-429.018181818182,-377.318333333333,-373.325909090909,-292.632878787879,-94.6895454545455,-2.7913636363636,-263,-433,-315,-220,-129,-65,-106,32
"61","20170114",1123063020012,438,399.375,212.79119047619,101.543333333333,40.085,-52.495,141.824047619048,-194.078356426183,33,160,282,243,-184.5,-166,-99,233
"62","20170114",1124077030001,1260,1032.00560606061,785.827424242424,598.967121212121,632.499090909091,473.060151515151,278.277878787879,394.062575757576,1376,1289,969,913,272,282,201,492
"63","20170114",1124080020103,597,494.669696969697,387.416363636364,626.600909090909,446.708636363636,343.255303030303,113.763181818182,325.320454545454,607,1319,974,925,840,761,683,776
"64","20170114",1125073030007,-250,-87.2406060606061,-82.7686363636363,-512.649242424242,-165.740909090909,-381.312727272727,-321.195909090909,-277.546666666667,213,13,102,113,265,-298,-275,-313
"65","20170115",1102052020001,29,435.651666666667,505.604090909091,435.148181818182,177.562121212121,237.24303030303,-2.97621212121209,-2.20166666666665,-79,135,-44.5,19,-204,-183,167,362
"66","20170115",1108068010002,-78,89.0917446524064,-353.244423617619,-256.912475003846,-476.725545611556,-63.3432313080555,-19.058241214321,-80.682638660978,-280,-244,-175,-618,-509,-473,-539,-76
"67","20170115",1109071040006,176,-0.921515151515166,-6.64227272727277,-96.5427272727272,32.5919696969697,83.3331818181818,74.8072727272728,97.2630303030303,-106,-281,-8,-12,90,70,85,165
"68","20170115",1111066030001,909.5,362.608636363636,-297.137272727273,-587.44803030303,-577.889090909091,-446.800757575758,-474.949090909091,-401.292727272727,659.5,-521,-495,-375,-332,-235,-271,-325
"69","20170115",1113075030009,-635,-532.100454545455,-811.930606060606,-159.643939393939,-13.805,12.5063636363636,182.736666666667,109.535555555556,-811,-1000,-467,150,298,268,241,325
"70","20170115",1115051010002,NA,NA,NA,-376.789256198347,-497.793064876957,-241.414023372287,-211.811722912966,NA,NA,-405,NA,-365,-411,-258.5,NA,NA
"71","20170115",1117051030002,39,-366.79359538625,-440.856666666667,-177.062575757576,-350.254828073481,-235.794618691291,-186.886724386724,-124.918159699182,-134,-476,-176,-82,-156,-42,-20,-19
"72","20170115",1119074050006,-107,-179.824090909091,-425.880303030303,-630.38196969697,-518.339545454545,-429.53803030303,-380.961515151515,-483.669696969697,94,-72,-155,-229,-115,-33,-20,-90
"73","20170115",1121052010001,167.5,-249.981060606061,-425.907975460123,-522.372395833333,-232.86254180602,-540.003673094582,-300.946428571429,-372.885436893204,-237,-507,-196,-432,48.5,98.5,-251,-305
"74","20170115",1122060020102,92,-46.8275757575757,-238.8,-314.257727272727,-385.830909090909,-421.246666666667,-211.313333333333,-152.055,-32,-28,-132,-184,-139,-89,-77,-136
"75","20170115",1123051010203,-663,-231.874872318693,-156.822984562607,-288.514866712235,-230.902058319039,-9.7037037037037,63.651282051282,-35.2407506702413,-365,-679,-665,-37.5,282,220,-16.5,-83
"76","20170115",1123058040001,-51,-198.045,-386.381818181818,-351.500151515152,-405.780454545455,-281.905606060606,-172.689545454545,-19.8822727272727,-211,-488,-328,-256,-112,-107,-116,58
"77","20170115",1123063020012,347,108.625,105.448333333333,4.04333333333332,5.29928571428573,-126.304523809524,137.371666666667,-263.125975473802,329.5,-123,428,16,-168,-149.5,195,382
"78","20170115",1124077030001,1244,884.005606060606,810.918333333333,628.05803030303,654.317272727273,461.24196969697,151.914242424242,322.880757575758,1479,1396,1058,1014,359,368,134,264
"79","20170115",1124080020103,171,468.215151515151,374.234545454545,538.419090909091,371.435909090909,397.891666666667,185.308636363636,183.320454545455,597,813,1053,1027,931,838,731,810
"80","20170115",1125073030007,396,-189.331515151515,-100.495909090909,-534.285606060606,-421.195454545455,-329.312727272727,-233.650454545455,-318.273939393939,-402,13,145,-402,338,-332,-297,-302
"81","20170121",1102052020001,101,702.197121212121,654.785909090909,506.148181818182,365.562121212121,374.970303030303,276.023787878788,259.343787878788,20,228,13.5,198,62,74,74,883
"82","20170121",1108068010002,-15,133.72810828877,-286.971696344892,-145.276111367482,-479.634636520647,-87.5250494898737,-66.8764230325029,-60.5008204791598,-883,-405,-251,-617,-496,-213,-539,379
"83","20170121",1109071040006,121,-66.1033333333334,-52.6422727272728,-64.7245454545454,-53.6807575757576,-44.8486363636364,26.6254545454545,70.8993939393939,-159,-367,-202,-76,59,70,124,197
"84","20170121",1111066030001,645.5,453.790454545455,-323.500909090909,-405.175303030303,-542.252727272727,-333.437121212121,-421.494545454545,-393.02,658.5,39,-458,-333,-255,-203,-258,-294
"85","20170121",1113075030009,-673,-570.191363636364,-776.930606060606,-341.098484848485,-13.805,47.1427272727273,41.9033333333333,215.408571428571,-902,-988,-490,150,174,222,281,176
"86","20170121",1115051010002,NA,NA,NA,NA,-320.459731543624,-320.164023372287,NA,NA,NA,NA,NA,-365,-411,NA,-168,NA
"87","20170121",1117051030002,-33,-507.339049931704,-448.49303030303,-217.153484848485,-469.709373528026,-202.612800509473,-151.250360750361,-87.1908869719089,8,-929,-192,-48,-160,-39,-8,-110
"88","20170121",1119074050006,-19,-60.915,-322.243939393939,-629.563787878788,-567.703181818182,-532.719848484848,-430.50696969697,-523.487878787879,167,66,-34,-123,-94,13,3,-117
"89","20170121",1121052010001,438,-349.526515151515,-565.807975460123,-406.493607954545,-282.86254180602,-479.492561983471,-323.696428571429,-308.667255075022,-322,-552,-148,-388,-44,55,-295,-294
"90","20170121",1122060020102,-32,-120.191212121212,-292.8,-358.166818181818,-414.285454545455,-511.519393939394,-287.313333333333,-216.055,-81,-59,-154,-261,-106,-155,-88,-182
"91","20170121",1123051010203,-581,-344.329417773238,-363.822984562607,-409.333048530417,-403.447512864494,-63.0976430976431,-54.248717948718,-77.6407506702413,-184,-569,-549,-207,-68,220,3.5,-170
"92","20170121",1123058040001,-117,-237.408636363636,-395.654545454546,-348.318333333333,-411.053181818182,-242.178333333333,-83.6895454545455,25.1177272727273,-263,-433,-302,-233,-96,-71,-29,17
"93","20170121",1123063020012,438,175.053571428571,190.934047619048,154.614761904762,33.46,-139.161666666667,184.038333333333,-290.992642140468,387,160,428,243,58,-177,-99.5,382
"94","20170121",1124077030001,1437,1142.82378787879,864.645606060606,738.603484848485,654.953636363636,587.423787878788,345.550606060606,499.789848484849,1628,1544,1180,1100,433,433,322,618
"95","20170121",1124080020103,391,747.215151515152,490.325454545454,792.419090909091,580.345,463.52803030303,102.035909090909,282.684090909091,765,1594,1189,938,990,926,679,909
"96","20170121",1125073030007,-187,-380.422424242424,116.685909090909,-549.92196969697,-279.286363636364,-52.5854545454546,-337.468636363636,-317.728484848485,213,13,-372,-382,298,-347,-286,-325
"97","20170122",1102052020001,23,651.469848484849,518.240454545454,374.239090909091,288.562121212121,293.061212121212,37.114696969697,8.43469696969697,-214,406,18.5,10,-235,-205,78,401
"98","20170122",1108068010002,120,13.7281082887702,-378.880787253983,-285.912475003846,-478.634636520647,-161.070504035328,-40.058241214321,-27.5008204791598,-134,-342,-167,-566,-500,-506,-528,-71
"99","20170122",1109071040006,226,62.5330303030303,-45.915,-40.6336363636364,38.5010606060606,24.2422727272727,98.1709090909091,73.7175757575757,-84,-281,-117,23,106,105,170,189
"100","20170122",1111066030001,551.5,304.154090909091,-391.137272727273,-568.084393939394,-598.889090909091,-431.164393939394,-377.312727272727,-404.838181818182,1228.5,-474,-473,-370,-289,-261,-266,-304
"101","20170122",1113075030009,-673,-505.100454545455,-792.657878787879,-309.462121212121,-13.105,-18.2209090909091,150.278333333333,182.48,-842,-1035,-431,-203,174,222,162,263
"102","20170122",1115051010002,NA,NA,NA,NA,-483.459731543624,-216.914023372287,-211.811722912966,NA,NA,NA,NA,-291,-411,-331,NA,NA
"103","20170122",1117051030002,86,-323.884504477159,-438.583939393939,-79.7898484848485,-432.800282618935,-250.158255054928,-199.068542568543,-79.1908869719089,-169,-443,-172,-69,-156,-55,-21,-37
"104","20170122",1119074050006,-65,-91.3695454545455,-407.971212121212,-626.291060606061,-564.885,-412.992575757576,-463.688787878788,-404.306060606061,166,-15,-70,-180,-117,-50,-47,-137
"105","20170122",1121052010001,520,-450.890151515152,-461.817066369214,-412.0390625,-156.944359987838,-553.767561983471,-201.113095238095,-258.485436893204,-201,-519,-142.5,-573.5,0,128,-218,-190
"106","20170122",1122060020102,19,-76.4639393939394,-272.8,-329.439545454545,-414.74,-495.610303030303,-299.313333333333,-205.055,-56,-92,-154,-239,-172,-133,-121,-159
"107","20170122",1123051010203,-190,-290.238508682329,-329.332075471698,-291.333048530417,-166.083876500858,36.023569023569,-31.948717948718,-13.307417336908,-414,-780,-298,-16,233,75,95.5,-83
"108","20170122",1123058040001,-12,-179.863181818182,-414.472727272727,-525.954696969697,-373.962272727273,-266.723787878788,-121.871363636364,-36.4277272727272,-305,-488,-344,-190,-116,-61,-52,-45
"109","20170122",1123063020012,-81,109.339285714286,181.648333333333,151.043333333333,-82.5578571428571,-145.161666666667,160.871666666667,-268.792642140468,425,-1.5,317,229,-190,-177,-77,387.5
"110","20170122",1124077030001,1540,1057.73287878788,688.827424242424,801.512575757576,656.317272727273,315.24196969697,110.459696969697,199.335303030303,1729,1620,1246,764,408,369,94,362
"111","20170122",1124080020103,82,610.851515151515,308.143636363636,565.419090909091,493.708636363636,368.891666666667,44.0359090909091,161.047727272727,364,811,697,1112,827,606,626,518
"112","20170122",1125073030007,314,-298.786060606061,-75.6777272727272,-446.558333333333,-405.740909090909,-330.858181818182,-305.105,-299.728484848485,-424,-33,145,-368,338,-347,-253,-313
"113","20170128",1102052020001,-408,41.3789393939394,-128.577727272727,-113.215454545455,-122.074242424242,-116.75696969697,-242.067121212121,-190.747121212121,-541,-727,-693.5,-596,-581,-601,-492,-32
"114","20170128",1108068010002,132,-86.2718917112298,-402.789878163074,-63.2761113674819,-349.089181975192,-146.434140398965,-85.5127866688665,-93.7735477518871,-473,-334,-251,-109,-97,-233,-99,349
"115","20170128",1109071040006,88,-70.4669696969697,-82.0968181818182,-20.9972727272727,57.2283333333334,85.7877272727272,-20.92,86.990303030303,-214,-356,-117,-65,49,91,105,110
"116","20170128",1111066030001,135.5,82.3359090909091,-513.137272727273,-717.266212121212,-673.98,-559.891666666667,-537.858181818182,-507.474545454545,210.5,-793,-683,-562,-517,-566,-513,-560
"117","20170128",1113075030009,-323,-554.464090909091,-560.112424242424,-177.643939393939,56.3768181818182,27.5972727272728,154.736666666667,239.18,-385,-1051,-123,193,249,222,201.5,325
"118","20170128",1115051010002,NA,NA,NA,NA,NA,NA,-211.811722912966,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","20170128",1117051030002,19,-177.611777204432,-156.402121212121,149.573787878788,-373.34573716439,-318.8855277822,-289.613997113997,-97.2817960628179,-269,-290,338,458,-196,-175,-34,-33
"120","20170128",1119074050006,-300,-435.005909090909,-520.062121212121,-631.745606060606,-328.794090909091,-186.901666666667,-63.8706060606061,-148.124242424242,-233,-457,-397,106,233,194,240,153
"121","20170128",1121052010001,NA,95.5416666666666,-134.574642126789,-154.9140625,-155.26254180602,-348.178276269185,-196.046428571429,-222.628294036061,152,-52,206,-315,127,175,NA,NA
"122","20170128",1122060020102,-119,-200.554848484848,-323.163636363636,-524.803181818182,-509.649090909091,-614.973939393939,-247.586060606061,-149.782272727273,-298,-358,-347,-356,-263,-210,-121,287
"123","20170128",1123051010203,-242,-261.84456928839,-167.065408805031,-258.120927318296,-203.606603773585,154.369023569024,85.251282051282,26.0259159964254,87,-205,-286,-119,73.5,75,23,-170
"124","20170128",1123058040001,-208,-575.954090909091,-728.927272727273,-584.136515151515,-632.780454545455,-469.54196969697,-353.235,-200.245909090909,-537,-846,-594,-444,-335,-282,-219,-213
"125","20170128",1123063020012,347,390.053571428571,185.981666666667,142.043333333333,175.585,97.8383333333333,121.788333333333,-195.792642140468,196,245.5,282,324.5,215,130,195,351
"126","20170128",1124077030001,1140,386.187424242424,621.28196969697,550.876212121212,479.317272727273,278.878333333333,-18.7221212121212,253.335303030303,1099,745,923,1056,204,36,9,136
"127","20170128",1124080020103,-64,157.306060606061,121.416363636364,527.055454545454,392.254090909091,137.982575757576,-53.9640909090909,-33.225,-186,498,760,883,701,198,183,247
"128","20170128",1125073030007,-205,-195.967878787879,93.7768181818182,-515.740151515151,-234.468181818182,-423.221818181818,-337.650454545455,-217.001212121212,-476,92,102,-402,-140,-309,-297,-313
"129","20170129",1102052020001,-227,354.560757575758,261.331363636364,233.966363636364,119.834848484848,-8.75696969696969,-109.521666666667,-90.4743939393939,-92,-286,-85.5,-2,-287,-26,-216,304
"130","20170129",1108068010002,48,-93.0900735294117,-388.971696344892,-193.185202276573,-487.27100015701,-404.797776762601,7.48721333113349,-152.319002297342,-208,-447,-241,-638,-511,-175,-56,436
"131","20170129",1109071040006,176,0.987575757575712,0.994090909090914,35.1845454545455,10.9556060606061,66.2422727272727,61.6254545454546,131.26303030303,-136,-292,-57,76,59,91,170,197
"132","20170129",1111066030001,714.5,575.245,-298.864545454545,-531.629848484848,-628.070909090909,-476.891666666667,-452.312727272727,-430.929090909091,438.5,-476,-569,-428,-389,-335,-351,-387
"133","20170129",1113075030009,-714,-743.009545454545,-695.657878787879,-216.643939393939,81.4677272727272,44.9609090909091,152.221515151515,178.38,-309,-1175,-10,90,249,281,241,263
"134","20170129",1115051010002,NA,NA,NA,-376.789256198347,-436.459731543624,-274.414023372287,NA,NA,NA,NA,NA,NA,NA,-186,NA,NA
"135","20170129",1117051030002,-78,-255.520868113523,-153.674848484849,-35.7898484848485,-353.254828073481,-315.703709600382,-162.613997113997,-119.372705153727,-179,-368,241,322,-121,-137,-20,-71
"136","20170129",1119074050006,-96,-325.096818181818,-480.789393939394,-628.38196969697,-538.612272727273,-443.719848484848,-318.779696969697,-425.39696969697,35,-128,-198,-220,-182,-112,-135,-229
"137","20170129",1121052010001,-16,-403.208333333333,-475.307975460123,-421.594618055556,-269.76254180602,-479.528925619835,-398.446428571429,-301.152103559871,-236,-619,206,-498,-154,-88,-306,-382
"138","20170129",1122060020102,-8,-116.736666666667,-313.8,-392.985,-505.74,-557.246666666667,-281.313333333333,-199.055,-125,-206,-209,-272,-172,-177,-121,-170
"139","20170129",1123051010203,-600,-163.622347066167,-232.822984562607,-108.454260651629,-116.785175202156,146.402356902357,41.0846153846153,-28.4407506702413,174,-693,-387,-163,298.5,75,NA,-52
"140","20170129",1123058040001,-163,-419.863181818182,-594.654545454546,-529.68196969697,-493.325909090909,-427.905606060606,-177.416818181818,-233.155,-426,-813,-465,-444,-313,-221,-155,-169
"141","20170129",1123063020012,438,442.125,245.898333333333,267.243333333333,270.385,50.1716666666666,156.938333333333,-250.292642140468,248,245.5,352,324.5,-45,-265,-88,233
"142","20170129",1124077030001,843,1166.18742424242,810.463787878788,697.148939393939,415.499090909091,335.332878787879,261.18696969697,314.789848484849,1423,1664,1281,1188,376,393,39,553
"143","20170129",1124080020103,134,549.39696969697,297.325454545454,381.964545454545,388.435909090909,133.800757575758,20.2177272727272,90.1386363636364,-188,481,646,1172,683,590,561,395
"144","20170129",1125073030007,314,-176.604242424242,-45.9504545454545,-540.103787878788,-169.468181818182,-425.04,-312.105,-297.728484848485,213,-79,102,-382,338,-309,-264,-336
"145","20170204",1102052020001,56,604.742575757576,715.058636363636,496.057272727273,457.834848484849,333.152121212121,195.478333333333,381.889242424242,365,665,171.5,351,97,262,245,808
"146","20170204",1108068010002,48,-50.9082553475936,-324.971696344892,-86.4579295493002,-247.452818338829,-83.6159585807827,-83.058241214321,-184.319002297342,-178,-259,-195,-617,-193,-489,-67,449
"147","20170204",1109071040006,41,-37.1942424242424,-102.278636363636,-97.9063636363636,-8.22621212121209,-12.3031818181818,11.2618181818182,12.1721212121212,-95,-323,-213,-4,99,51,124,146
"148","20170204",1111066030001,529.5,224.426818181818,-297.41,-463.629848484848,-547.525454545455,-412.437121212121,-381.312727272727,-418.747272727273,1021.5,-352,-407,-297,-283,55,-43,-250
"149","20170204",1113075030009,-673,-573.736818181818,-814.203333333333,-388.098484848485,130.376818181818,105.597272727273,203.625555555556,268.78,-860,-1082,-478,90,273.5,281,281,263
"150","20170204",1115051010002,NA,NA,NA,NA,-332.209731543624,-264.164023372287,NA,NA,NA,-405,NA,NA,-336,-331,-89,NA
"151","20170204",1117051030002,48,-359.339049931704,-488.856666666667,-29.6080303030303,-396.891191709845,-248.612800509473,-153.432178932179,-101.827250608272,-67,-1001,-165,-65,-151,-47,-47,-57
"152","20170204",1119074050006,-60,-64.915,-369.425757575758,-636.38196969697,-592.157727272727,-527.53803030303,-411.234242424242,-509.760606060606,130,11,-54,-122,-63,-14,-24,-110
"153","20170204",1121052010001,205.5,-259.799242424242,-558.089793641941,-401.129971590909,-224.580723624202,-443.114784205693,-182.589285714286,-161.056865464632,-173,-495,-137,-410,-44,55,-300.5,-294
"154","20170204",1122060020102,-97,-102.827575757576,-293.163636363636,-345.166818181818,-474.74,-515.246666666667,-279.313333333333,-216.055,-81,-114,-121,-272,-172,-144,-99,-136
"155","20170204",1123051010203,-529,-484.602145045965,-489.095711835334,-303.514866712235,-333.174785591767,-92.0309764309764,-94.6376068376069,-142.340750670241,-184,-545,-618,-379,-2,-177,23,-170
"156","20170204",1123058040001,-31,-225.408636363636,-395.654545454546,-417.591060606061,-367.962272727273,-270.269242424242,-112.871363636364,23.2995454545455,-327,-433,-277,-194,-121,-121,18,97
"157","20170204",1123063020012,160,288.625,95.2733333333333,182.918333333333,21.085,-110.272777777778,157.538333333333,-254.125975473802,-174,152.5,352,243,-201,-193.5,254.5,351
"158","20170204",1124077030001,1382,1254.82378787879,952.918333333333,925.694393939394,639.59,527.514696969697,252.823333333333,481.880757575758,1844,1758,1364,1292,560,522,167,688
"159","20170204",1124080020103,220,746.851515151515,443.416363636364,795.51,411.345,318.982575757576,204.308636363636,188.502272727273,635,1573,1384,1034,910,745,683,658
"160","20170204",1125073030007,-151,-117.695151515152,15.8677272727273,-546.740151515151,-327.013636363636,-447.858181818182,-239.559545454545,-299.546666666667,213,13,145,-402,298,-347,-286,-325
"161","20170205",1102052020001,-32,623.469848484849,350.240454545454,376.511818181818,259.562121212121,209.333939393939,23.3874242424243,5.79833333333335,66,521,-80.5,-49,-67,-182,19,323
"162","20170205",1108068010002,-140,-244.635528074866,-315.971696344892,-27.0942931856638,-546.27100015701,-209.070504035328,-10.4218775779574,-26.682638660978,-550,-209,-192,-618,-510,-502,-221,186
"163","20170205",1109071040006,41,24.8057575757575,-37.824090909091,12.0027272727273,23.5010606060606,48.0604545454545,66.2618181818182,162.626666666667,-95,-302,-105,-76,106,91,95,182
"164","20170205",1111066030001,615.5,272.063181818182,-388.864545454545,-499.993484848485,-636.798181818182,-481.800757575758,-418.494545454545,-431.565454545454,646.5,-487,-552,-359,-338,-305,-321,-364
"165","20170205",1113075030009,-662,-535.100454545455,-783.839696969697,-317.189393939394,-53.1686363636364,-2.67545454545456,183.221515151515,224.38,-842,-1000,-455,-159,249,268,281,325
"166","20170205",1115051010002,NA,NA,NA,NA,-348.126398210291,-260.414023372287,-151.811722912966,NA,NA,NA,NA,NA,-336,-331,NA,NA
