,date,mean_visit_pop,year,mean_resid_pop,cleaned_pop,
434,20170408,1.10807E+12,1859.545455,2017,231.5,1628.045455
435,20170408,1.10907E+12,876.7272727,2017,731.5,145.2272727
436,20170408,1.11107E+12,13086.18182,2017,2101,10985.18182
437,20170408,1.11308E+12,273.9090909,2017,796,-522.0909091
438,20170408,1.11505E+12,161.4545455,2017,691.5,-530.0454545
439,20170408,1.11705E+12,2025.818182,2017,170.5,1855.318182
440,20170408,1.11907E+12,6206.363636,2017,929.5,5276.863636
441,20170408,1.12105E+12,804.6363636,2017,90,714.6363636
442,20170408,1.12206E+12,775.7272727,2017,689.5,86.22727273
443,20170408,1.12305E+12,217.3636364,2017,224.5,-7.136363636
444,20170408,1.12306E+12,1205.090909,2017,1277,-71.90909091
445,20170408,1.12306E+12,158.4545455,2017,437,-278.5454545
446,20170408,1.12408E+12,51279.72727,2017,2572.5,48707.22727
447,20170408,1.12408E+12,30539.27273,2017,3243.5,27295.77273
448,20170408,1.12507E+12,315.1818182,2017,812,-496.8181818
449,20170409,1.10205E+12,13462.09091,2017,2397,11065.09091
450,20170409,1.10807E+12,1982.545455,2017,231.5,1751.045455
451,20170409,1.10907E+12,1038.454545,2017,731.5,306.9545455
452,20170409,1.11107E+12,11627.36364,2017,2101,9526.363636
453,20170409,1.11308E+12,309.5454545,2017,796,-486.4545455
454,20170409,1.11505E+12,135.2727273,2017,691.5,-556.2272727
455,20170409,1.11705E+12,1902.727273,2017,170.5,1732.227273
456,20170409,1.11907E+12,5491.363636,2017,929.5,4561.863636
457,20170409,1.12105E+12,863.0909091,2017,90,773.0909091
458,20170409,1.12206E+12,931.5454545,2017,689.5,242.0454545
459,20170409,1.12305E+12,220.8181818,2017,224.5,-3.681818182
460,20170409,1.12306E+12,1276.272727,2017,1277,-0.727272727
461,20170409,1.12306E+12,159.4545455,2017,437,-277.5454545
462,20170409,1.12408E+12,45068.63636,2017,2572.5,42496.13636
463,20170409,1.12408E+12,23837.72727,2017,3243.5,20594.22727
464,20170409,1.12507E+12,336.2727273,2017,812,-475.7272727
465,20170415,1.10205E+12,20719,2017,2397,18322
466,20170415,1.10807E+12,1899.909091,2017,231.5,1668.409091
467,20170415,1.10907E+12,915.9090909,2017,731.5,184.4090909
468,20170415,1.11107E+12,11701.63636,2017,2101,9600.636364
469,20170415,1.11308E+12,265.8181818,2017,796,-530.1818182
470,20170415,1.11505E+12,158.6363636,2017,691.5,-532.8636364
471,20170415,1.11705E+12,2155,2017,170.5,1984.5
472,20170415,1.11907E+12,6122.818182,2017,929.5,5193.318182
473,20170415,1.12105E+12,745.9090909,2017,90,655.9090909
474,20170415,1.12206E+12,768.2727273,2017,689.5,78.77272727
475,20170415,1.12305E+12,218.4545455,2017,224.5,-6.045454545
476,20170415,1.12306E+12,1263.090909,2017,1277,-13.90909091
477,20170415,1.12306E+12,162.0909091,2017,437,-274.9090909
478,20170415,1.12408E+12,36059.45455,2017,2572.5,33486.95455
479,20170415,1.12408E+12,24215.54545,2017,3243.5,20972.04545
480,20170415,1.12507E+12,332,2017,812,-480
481,20170416,1.10205E+12,13666.63636,2017,2397,11269.63636
482,20170416,1.10807E+12,2033.545455,2017,231.5,1802.045455
483,20170416,1.10907E+12,1030.727273,2017,731.5,299.2272727
484,20170416,1.11107E+12,10414.90909,2017,2101,8313.909091
485,20170416,1.11308E+12,311.2727273,2017,796,-484.7272727
486,20170416,1.11505E+12,141.4545455,2017,691.5,-550.0454545
487,20170416,1.11705E+12,1905,2017,170.5,1734.5
488,20170416,1.11907E+12,5304.363636,2017,929.5,4374.863636
489,20170416,1.12105E+12,744.1818182,2017,90,654.1818182
490,20170416,1.12206E+12,945,2017,689.5,255.5
491,20170416,1.12305E+12,212.9090909,2017,224.5,-11.59090909
492,20170416,1.12306E+12,1278.090909,2017,1277,1.090909091
493,20170416,1.12306E+12,144.3636364,2017,437,-292.6363636
494,20170416,1.12408E+12,29825.72727,2017,2572.5,27253.22727
495,20170416,1.12408E+12,18892.27273,2017,3243.5,15648.77273
496,20170416,1.12507E+12,338,2017,812,-474
497,20170422,1.10205E+12,19018.63636,2017,2397,16621.63636
498,20170422,1.10807E+12,1921.545455,2017,231.5,1690.045455
499,20170422,1.10907E+12,910.0909091,2017,731.5,178.5909091
500,20170422,1.11107E+12,12048.09091,2017,2101,9947.090909
501,20170422,1.11308E+12,300.1818182,2017,796,-495.8181818
502,20170422,1.11505E+12,152.9090909,2017,691.5,-538.5909091
503,20170422,1.11705E+12,2112.636364,2017,170.5,1942.136364
504,20170422,1.11907E+12,5275.090909,2017,929.5,4345.590909
505,20170422,1.12105E+12,779,2017,90,689
506,20170422,1.12206E+12,699.6363636,2017,689.5,10.13636364
507,20170422,1.12305E+12,212.5454545,2017,224.5,-11.95454545
508,20170422,1.12306E+12,1268.363636,2017,1277,-8.636363636
509,20170422,1.12306E+12,159.5454545,2017,437,-277.4545455
510,20170422,1.12408E+12,27667.36364,2017,2572.5,25094.86364
511,20170422,1.12408E+12,20559.54545,2017,3243.5,17316.04545
512,20170422,1.12507E+12,302.0909091,2017,812,-509.9090909
513,20170423,1.10205E+12,14378.72727,2017,2397,11981.72727
514,20170423,1.10807E+12,2094.181818,2017,231.5,1862.681818
515,20170423,1.10907E+12,1036.272727,2017,731.5,304.7727273
516,20170423,1.11107E+12,11317.45455,2017,2101,9216.454545
517,20170423,1.11308E+12,320.5454545,2017,796,-475.4545455
518,20170423,1.11505E+12,132.9090909,2017,691.5,-558.5909091
519,20170423,1.11705E+12,1976.181818,2017,170.5,1805.681818
520,20170423,1.11907E+12,5185,2017,929.5,4255.5
521,20170423,1.12105E+12,867,2017,90,777
522,20170423,1.12206E+12,952.7272727,2017,689.5,263.2272727
523,20170423,1.12305E+12,226,2017,224.5,1.5
524,20170423,1.12306E+12,1288.636364,2017,1277,11.63636364
525,20170423,1.12306E+12,133.9090909,2017,437,-303.0909091
526,20170423,1.12408E+12,26599.18182,2017,2572.5,24026.68182
527,20170423,1.12408E+12,17426.36364,2017,3243.5,14182.86364
528,20170423,1.12507E+12,322.6363636,2017,812,-489.3636364
529,20170429,1.10205E+12,20338.18182,2017,2397,17941.18182
530,20170429,1.10807E+12,1866.090909,2017,231.5,1634.590909
531,20170429,1.10907E+12,894.2727273,2017,731.5,162.7727273
532,20170429,1.11107E+12,13101,2017,2101,11000
533,20170429,1.11308E+12,289.0909091,2017,796,-506.9090909
534,20170429,1.11505E+12,148.0909091,2017,691.5,-543.4090909
535,20170429,1.11705E+12,2121.181818,2017,170.5,1950.681818
536,20170429,1.11907E+12,5821.727273,2017,929.5,4892.227273
537,20170429,1.12105E+12,805.4545455,2017,90,715.4545455
538,20170429,1.12206E+12,710.3636364,2017,689.5,20.86363636
539,20170429,1.12305E+12,207.2727273,2017,224.5,-17.22727273
540,20170429,1.12306E+12,1213.727273,2017,1277,-63.27272727
541,20170429,1.12306E+12,147.6363636,2017,437,-289.3636364
542,20170429,1.12408E+12,30261.90909,2017,2572.5,27689.40909
543,20170429,1.12408E+12,25730.27273,2017,3243.5,22486.77273
544,20170429,1.12507E+12,427,2017,812,-385
545,20170430,1.10205E+12,14813.63636,2017,2397,12416.63636
546,20170430,1.10807E+12,1957.909091,2017,231.5,1726.409091
547,20170430,1.10907E+12,971.2727273,2017,731.5,239.7727273
548,20170430,1.11107E+12,11988.36364,2017,2101,9887.363636
549,20170430,1.11308E+12,317.1818182,2017,796,-478.8181818
550,20170430,1.11505E+12,126,2017,691.5,-565.5
551,20170430,1.11705E+12,1743,2017,170.5,1572.5
552,20170430,1.11907E+12,5220.818182,2017,929.5,4291.318182
553,20170430,1.12105E+12,755.4545455,2017,90,665.4545455
554,20170430,1.12206E+12,859.8181818,2017,689.5,170.3181818
555,20170430,1.12305E+12,198.9090909,2017,224.5,-25.59090909
556,20170430,1.12306E+12,1227.545455,2017,1277,-49.45454545
557,20170430,1.12306E+12,138.3636364,2017,437,-298.6363636
558,20170430,1.12408E+12,29860.09091,2017,2572.5,27287.59091
559,20170430,1.12408E+12,21608.36364,2017,3243.5,18364.86364
560,20170430,1.12507E+12,426.5454545,2017,812,-385.4545455
561,20170506,1.10205E+12,17221.81818,2017,2397,14824.81818
562,20170506,1.10807E+12,1933.181818,2017,231.5,1701.681818
563,20170506,1.10907E+12,895.7272727,2017,731.5,164.2272727
564,20170506,1.11107E+12,12922.63636,2017,2101,10821.63636
565,20170506,1.11308E+12,254.2727273,2017,796,-541.7272727
566,20170506,1.11505E+12,142.0909091,2017,691.5,-549.4090909
567,20170506,1.11705E+12,1871.181818,2017,170.5,1700.681818
568,20170506,1.11907E+12,5560.363636,2017,929.5,4630.863636
569,20170506,1.12105E+12,783.4545455,2017,90,693.4545455
570,20170506,1.12206E+12,660.9090909,2017,689.5,-28.59090909
571,20170506,1.12305E+12,186.9090909,2017,224.5,-37.59090909
572,20170506,1.12306E+12,1087.636364,2017,1277,-189.3636364
573,20170506,1.12306E+12,172.4545455,2017,437,-264.5454545
574,20170506,1.12408E+12,33229.90909,2017,2572.5,30657.40909
575,20170506,1.12408E+12,23621,2017,3243.5,20377.5
576,20170506,1.12507E+12,422.6363636,2017,812,-389.3636364
577,20170507,1.10205E+12,12171.63636,2017,2397,9774.636364
578,20170507,1.10807E+12,2002.272727,2017,231.5,1770.772727
579,20170507,1.10907E+12,1048,2017,731.5,316.5
580,20170507,1.11107E+12,12236.09091,2017,2101,10135.09091
581,20170507,1.11308E+12,304.9090909,2017,796,-491.0909091
582,20170507,1.11505E+12,131.2727273,2017,691.5,-560.2272727
583,20170507,1.11705E+12,1899.909091,2017,170.5,1729.409091
584,20170507,1.11907E+12,5307.272727,2017,929.5,4377.772727
585,20170507,1.12105E+12,807.3636364,2017,90,717.3636364
586,20170507,1.12206E+12,993.4545455,2017,689.5,303.9545455
587,20170507,1.12305E+12,208.3636364,2017,224.5,-16.13636364
588,20170507,1.12306E+12,1230.909091,2017,1277,-46.09090909
589,20170507,1.12306E+12,150.7272727,2017,437,-286.2727273
590,20170507,1.12408E+12,27662.63636,2017,2572.5,25090.13636
591,20170507,1.12408E+12,18138.36364,2017,3243.5,14894.86364
592,20170507,1.12507E+12,428.3636364,2017,812,-383.6363636
593,20170513,1.10205E+12,19245,2017,2397,16848
594,20170513,1.10807E+12,1985.818182,2017,231.5,1754.318182
595,20170513,1.10907E+12,912.8181818,2017,731.5,181.3181818
596,20170513,1.11107E+12,13262.72727,2017,2101,11161.72727
597,20170513,1.11308E+12,346.2727273,2017,796,-449.7272727
598,20170513,1.11505E+12,154.9090909,2017,691.5,-536.5909091
599,20170513,1.11705E+12,2388.818182,2017,170.5,2218.318182
600,20170513,1.11907E+12,5998.818182,2017,929.5,5069.318182
601,20170513,1.12105E+12,826.1818182,2017,90,736.1818182
602,20170513,1.12206E+12,1281.272727,2017,689.5,591.7727273
603,20170513,1.12305E+12,230.2727273,2017,224.5,5.772727273
604,20170513,1.12306E+12,1220.636364,2017,1277,-56.36363636
605,20170513,1.12306E+12,174.0909091,2017,437,-262.9090909
606,20170513,1.12408E+12,28770.27273,2017,2572.5,26197.77273
607,20170513,1.12408E+12,23784.63636,2017,3243.5,20541.13636
608,20170513,1.12507E+12,423.2727273,2017,812,-388.7272727
609,20170514,1.10205E+12,14275.27273,2017,2397,11878.27273
610,20170514,1.10807E+12,2075.272727,2017,231.5,1843.772727
611,20170514,1.10907E+12,1043.909091,2017,731.5,312.4090909
612,20170514,1.11107E+12,12536.81818,2017,2101,10435.81818
613,20170514,1.11308E+12,395.0909091,2017,796,-400.9090909
614,20170514,1.11505E+12,151.3636364,2017,691.5,-540.1363636
615,20170514,1.11705E+12,1994.818182,2017,170.5,1824.318182
616,20170514,1.11907E+12,5925.181818,2017,929.5,4995.681818
617,20170514,1.12105E+12,845.1818182,2017,90,755.1818182
618,20170514,1.12206E+12,988.3636364,2017,689.5,298.8636364
619,20170514,1.12305E+12,224.1818182,2017,224.5,-0.318181818
620,20170514,1.12306E+12,1335.272727,2017,1277,58.27272727
621,20170514,1.12306E+12,168.6363636,2017,437,-268.3636364
622,20170514,1.12408E+12,27971.09091,2017,2572.5,25398.59091
623,20170514,1.12408E+12,17781.72727,2017,3243.5,14538.22727
624,20170514,1.12507E+12,414.4545455,2017,812,-397.5454545
625,20170520,1.10205E+12,20754.09091,2017,2397,18357.09091
626,20170520,1.10807E+12,1937.090909,2017,231.5,1705.590909
627,20170520,1.10907E+12,920.6363636,2017,731.5,189.1363636
628,20170520,1.11107E+12,13390.09091,2017,2101,11289.09091
629,20170520,1.11308E+12,437.3636364,2017,796,-358.6363636
630,20170520,1.11505E+12,172.0909091,2017,691.5,-519.4090909
631,20170520,1.11705E+12,2140.454545,2017,170.5,1969.954545
632,20170520,1.11907E+12,5460.272727,2017,929.5,4530.772727
633,20170520,1.12105E+12,766.5454545,2017,90,676.5454545
634,20170520,1.12206E+12,769.2727273,2017,689.5,79.77272727
635,20170520,1.12305E+12,220.8181818,2017,224.5,-3.681818182
636,20170520,1.12306E+12,1217.636364,2017,1277,-59.36363636
637,20170520,1.12306E+12,182.2727273,2017,437,-254.7272727
638,20170520,1.12408E+12,31562.45455,2017,2572.5,28989.95455
639,20170520,1.12408E+12,23434.81818,2017,3243.5,20191.31818
640,20170520,1.12507E+12,324.4545455,2017,812,-487.5454545
641,20170521,1.10205E+12,14952.63636,2017,2397,12555.63636
642,20170521,1.10807E+12,2053.181818,2017,231.5,1821.681818
643,20170521,1.10907E+12,1028.727273,2017,731.5,297.2272727
644,20170521,1.11107E+12,12501.27273,2017,2101,10400.27273
645,20170521,1.11308E+12,454.7272727,2017,796,-341.2727273
646,20170521,1.11505E+12,149.5454545,2017,691.5,-541.9545455
647,20170521,1.11705E+12,1896.363636,2017,170.5,1725.863636
648,20170521,1.11907E+12,4961.181818,2017,929.5,4031.681818
649,20170521,1.12105E+12,868.2727273,2017,90,778.2727273
650,20170521,1.12206E+12,941.1818182,2017,689.5,251.6818182
651,20170521,1.12305E+12,222.6363636,2017,224.5,-1.863636364
652,20170521,1.12306E+12,1214.727273,2017,1277,-62.27272727
653,20170521,1.12306E+12,157.6363636,2017,437,-279.3636364
654,20170521,1.12408E+12,26987.72727,2017,2572.5,24415.22727
655,20170521,1.12408E+12,18166.27273,2017,3243.5,14922.77273
656,20170521,1.12507E+12,349.6363636,2017,812,-462.3636364
657,20170527,1.10205E+12,20705.36364,2017,2397,18308.36364
658,20170527,1.10807E+12,1951.181818,2017,231.5,1719.681818
659,20170527,1.10907E+12,833.6363636,2017,731.5,102.1363636
660,20170527,1.11107E+12,13616.27273,2017,2101,11515.27273
661,20170527,1.11308E+12,409.8181818,2017,796,-386.1818182
662,20170527,1.11505E+12,184.4545455,2017,691.5,-507.0454545
663,20170527,1.11705E+12,2170.727273,2017,170.5,2000.227273
664,20170527,1.11907E+12,5573.090909,2017,929.5,4643.590909
665,20170527,1.12105E+12,784.4545455,2017,90,694.4545455
666,20170527,1.12206E+12,519.1818182,2017,689.5,-170.3181818
667,20170527,1.12305E+12,241.5454545,2017,224.5,17.04545455
668,20170527,1.12306E+12,1308.909091,2017,1277,31.90909091
669,20170527,1.12306E+12,165.6363636,2017,437,-271.3636364
670,20170527,1.12408E+12,29612.72727,2017,2572.5,27040.22727
671,20170527,1.12408E+12,21210.27273,2017,3243.5,17966.77273
672,20170527,1.12507E+12,349.2727273,2017,812,-462.7272727
673,20170528,1.10205E+12,14709,2017,2397,12312
674,20170528,1.10807E+12,1923.545455,2017,231.5,1692.045455
675,20170528,1.10907E+12,980.4545455,2017,731.5,248.9545455
676,20170528,1.11107E+12,13123.27273,2017,2101,11022.27273
677,20170528,1.11308E+12,420.8181818,2017,796,-375.1818182
678,20170528,1.11505E+12,163.8181818,2017,691.5,-527.6818182
679,20170528,1.11705E+12,1918.636364,2017,170.5,1748.136364
680,20170528,1.11907E+12,5043.272727,2017,929.5,4113.772727
681,20170528,1.12105E+12,769.3636364,2017,90,679.3636364
682,20170528,1.12206E+12,941.2727273,2017,689.5,251.7727273
683,20170528,1.12305E+12,212.6363636,2017,224.5,-11.86363636
684,20170528,1.12306E+12,1364.545455,2017,1277,87.54545455
685,20170528,1.12306E+12,172.1818182,2017,437,-264.8181818
686,20170528,1.12408E+12,26418.81818,2017,2572.5,23846.31818
687,20170528,1.12408E+12,16835.18182,2017,3243.5,13591.68182
688,20170528,1.12507E+12,369.7272727,2017,812,-442.2727273
689,20170603,1.10205E+12,20394.09091,2017,2397,17997.09091
690,20170603,1.10807E+12,1859.272727,2017,231.5,1627.772727
691,20170603,1.10907E+12,893.4545455,2017,731.5,161.9545455
692,20170603,1.11107E+12,13536.63636,2017,2101,11435.63636
693,20170603,1.11308E+12,305.8181818,2017,796,-490.1818182
694,20170603,1.11505E+12,172.9090909,2017,691.5,-518.5909091
695,20170603,1.11705E+12,2365.818182,2017,170.5,2195.318182
696,20170603,1.11907E+12,5146,2017,929.5,4216.5
697,20170603,1.12105E+12,788,2017,90,698
698,20170603,1.12206E+12,724.2727273,2017,689.5,34.77272727
699,20170603,1.12305E+12,203.5454545,2017,224.5,-20.95454545
700,20170603,1.12306E+12,1301.636364,2017,1277,24.63636364
701,20170603,1.12306E+12,175.6363636,2017,437,-261.3636364
702,20170603,1.12408E+12,30387.27273,2017,2572.5,27814.77273
703,20170603,1.12408E+12,21362.09091,2017,3243.5,18118.59091
704,20170603,1.12507E+12,343.3636364,2017,812,-468.6363636
705,20170604,1.10205E+12,14267.72727,2017,2397,11870.72727
706,20170604,1.10807E+12,1917.090909,2017,231.5,1685.590909
707,20170604,1.10907E+12,968.3636364,2017,731.5,236.8636364
708,20170604,1.11107E+12,12521.90909,2017,2101,10420.90909
709,20170604,1.11308E+12,317.4545455,2017,796,-478.5454545
710,20170604,1.11505E+12,155.8181818,2017,691.5,-535.6818182
711,20170604,1.11705E+12,1877.909091,2017,170.5,1707.409091
712,20170604,1.11907E+12,4658.090909,2017,929.5,3728.590909
713,20170604,1.12105E+12,773.3636364,2017,90,683.3636364
714,20170604,1.12206E+12,860.9090909,2017,689.5,171.4090909
715,20170604,1.12305E+12,192.9090909,2017,224.5,-31.59090909
716,20170604,1.12306E+12,1226.636364,2017,1277,-50.36363636
717,20170604,1.12306E+12,162,2017,437,-275
718,20170604,1.12408E+12,28346.45455,2017,2572.5,25773.95455
719,20170604,1.12408E+12,16943,2017,3243.5,13699.5
720,20170604,1.12507E+12,366.6363636,2017,812,-445.3636364
721,20170610,1.10205E+12,21588.27273,2017,2397,19191.27273
722,20170610,1.10807E+12,1843.090909,2017,231.5,1611.590909
723,20170610,1.10907E+12,883,2017,731.5,151.5
724,20170610,1.11107E+12,12446.45455,2017,2101,10345.45455
725,20170610,1.11308E+12,301.8181818,2017,796,-494.1818182
726,20170610,1.11505E+12,180.5454545,2017,691.5,-510.9545455
727,20170610,1.11705E+12,2147.454545,2017,170.5,1976.954545
728,20170610,1.11907E+12,5220.636364,2017,929.5,4291.136364
729,20170610,1.12105E+12,723.5454545,2017,90,633.5454545
730,20170610,1.12206E+12,748.9090909,2017,689.5,59.40909091
731,20170610,1.12305E+12,202.0909091,2017,224.5,-22.40909091
732,20170610,1.12306E+12,1255.272727,2017,1277,-21.72727273
733,20170610,1.12306E+12,177.9090909,2017,437,-259.0909091
734,20170610,1.12408E+12,26293.90909,2017,2572.5,23721.40909
735,20170610,1.12408E+12,18925.63636,2017,3243.5,15682.13636
736,20170610,1.12507E+12,349.7272727,2017,812,-462.2727273
737,20170611,1.10205E+12,14622.45455,2017,2397,12225.45455
738,20170611,1.10807E+12,1876.454545,2017,231.5,1644.954545
739,20170611,1.10907E+12,943.6363636,2017,731.5,212.1363636
740,20170611,1.11107E+12,12016.54545,2017,2101,9915.545455
741,20170611,1.11308E+12,308.8181818,2017,796,-487.1818182
742,20170611,1.11505E+12,165.1818182,2017,691.5,-526.3181818
743,20170611,1.11705E+12,1948.090909,2017,170.5,1777.590909
744,20170611,1.11907E+12,4991.090909,2017,929.5,4061.590909
745,20170611,1.12105E+12,829.2727273,2017,90,739.2727273
746,20170611,1.12206E+12,934.1818182,2017,689.5,244.6818182
747,20170611,1.12305E+12,208.0909091,2017,224.5,-16.40909091
748,20170611,1.12306E+12,1262.545455,2017,1277,-14.45454545
749,20170611,1.12306E+12,171.1818182,2017,437,-265.8181818
750,20170611,1.12408E+12,24501.72727,2017,2572.5,21929.22727
751,20170611,1.12408E+12,15251.72727,2017,3243.5,12008.22727
752,20170611,1.12507E+12,376.9090909,2017,812,-435.0909091
753,20170617,1.10205E+12,18223.45455,2017,2397,15826.45455
754,20170617,1.10807E+12,1825.909091,2017,231.5,1594.409091
755,20170617,1.10907E+12,860,2017,731.5,128.5
756,20170617,1.11107E+12,12476.36364,2017,2101,10375.36364
757,20170617,1.11308E+12,301.9090909,2017,796,-494.0909091
758,20170617,1.11505E+12,181.6363636,2017,691.5,-509.8636364
759,20170617,1.11705E+12,2452,2017,170.5,2281.5
760,20170617,1.11907E+12,3969.363636,2017,929.5,3039.863636
761,20170617,1.12105E+12,718.6363636,2017,90,628.6363636
762,20170617,1.12206E+12,1173.636364,2017,689.5,484.1363636
763,20170617,1.12305E+12,238.0909091,2017,224.5,13.59090909
764,20170617,1.12306E+12,1261.272727,2017,1277,-15.72727273
765,20170617,1.12306E+12,164.4545455,2017,437,-272.5454545
766,20170617,1.12408E+12,29279.45455,2017,2572.5,26706.95455
767,20170617,1.12408E+12,20006.45455,2017,3243.5,16762.95455
768,20170617,1.12507E+12,356.9090909,2017,812,-455.0909091
769,20170618,1.10205E+12,11971,2017,2397,9574
770,20170618,1.10807E+12,1898.818182,2017,231.5,1667.318182
