2019년 집계구코드,도로명 주소
1123078010007 ,서울특별시 강남구 선릉로190길 92
1123078010008 ,서울특별시 강남구 압구정로79길 79
1123078010009 ,서울특별시 강남구 압구정로79길 32
1123078010010 ,서울특별시 강남구 도산대로87길 39
1123078010301 ,서울특별시 강남구 도산대로101길 29
1123078010302 ,서울특별시 강남구 도산대로101길 38
1123078010701 ,서울특별시 강남구 도산대로89길 49
1123078020001 ,서울특별시 강남구 도산대로61길 19
1123078030001 ,서울특별시 강남구 영동대로 722
1123078030101 ,서울특별시 강남구 학동로 609
1123078030102 ,서울특별시 강남구 학동로 609
1123078030103 ,서울특별시 강남구 학동로 609
1123078030104 ,서울특별시 강남구 학동로 609
1123078030105 ,서울특별시 강남구 학동로 609
1123078030201 ,서울특별시 강남구 학동로105길 30
1123078030301 ,서울특별시 강남구 영동대로138길 12
1123078030302 ,서울특별시 강남구 영동대로138길 12
1123078030501 ,서울특별시 강남구 영동대로142길 16
1123078030801 ,서울특별시 강남구 영동대로142길 29
1123078040001 ,서울특별시 강남구 학동로95길 40
1123078040002 ,서울특별시 강남구 학동로97길 51
1123078040003 ,서울특별시 강남구 영동대로 737
1123078040004 ,서울특별시 강남구 도산대로100길 18
1123078040005 ,서울특별시 강남구 학동로81길 7
1123078040006 ,서울특별시 강남구 삼성로146길 4-7
1123078040501 ,서울특별시 강남구 학동로87길 9
1123078040502 ,서울특별시 강남구 학동로 513
1123078040601 ,서울특별시 강남구 도산대로92길 10
1123078040701 ,서울특별시 강남구 도산대로96길 39
1123078040702 ,서울특별시 강남구 도산대로96길 39
1123078050001 ,서울특별시 강남구 선릉로138길 34
1123078050002 ,서울특별시 강남구 학동로77길 36
1123078050003 ,서울특별시 강남구 선릉로 742
1123078050004 ,서울특별시 강남구 삼성로149길 12
1123078050005 ,서울특별시 강남구 학동로 425
1123078050006 ,서울특별시 강남구 도산대로68길 30
1123078050007 ,서울특별시 강남구 도산대로78길 47
1123078050008 ,서울특별시 강남구 선릉로148길 21
1123078050009 ,서울특별시 강남구 도산대로66길 9
1123078050010 ,서울특별시 강남구 도산대로72길 33
1123078050011 ,서울특별시 강남구 학동로55길 17
1123078050101 ,서울특별시 강남구 선릉로 748
1123078050201 ,서울특별시 강남구 학동로 405
1123078050501 ,서울특별시 강남구 도산대로70길 25
1123078050601 ,서울특별시 강남구 삼성로133길 14
1123078051101 ,서울특별시 강남구 학동로 409
1123078051401 ,서울특별시 강남구 학동로63길 14
1123078051701 ,서울특별시 강남구 학동로77길 27
1123078051702 ,서울특별시 강남구 학동로77길 27
1123078051801 ,서울특별시 강남구 학동로77길 49
1123078052001 ,서울특별시 강남구 학동로67길 20
1123079010001 ,서울특별시 강남구 역삼로 607
1123079020001 ,서울특별시 강남구 테헤란로92길 7
1123079020002 ,서울특별시 강남구 삼성로76길 5-5
1123079020003 ,서울특별시 강남구 영동대로 417
1123079020004 ,서울특별시 강남구 테헤란로84길 16
1123079020005 ,서울특별시 강남구 삼성로76길 13
1123079020006 ,서울특별시 강남구 역삼로 541
1123079030001 ,서울특별시 강남구 도곡로83길 5
1123079030002 ,서울특별시 강남구 역삼로98길 28
1123079030003 ,서울특별시 강남구 삼성로72길 20
1123079030004 ,서울특별시 강남구 역삼로90길 16
1123079030005 ,서울특별시 강남구 도곡로93길 21-18
1123079030006 ,서울특별시 강남구 역삼로84길 22
1123079030007 ,서울특별시 강남구 도곡로87길 27
1123079030101 ,서울특별시 강남구 삼성로64길 5
1123079030102 ,서울특별시 강남구 삼성로64길 5
1123079030103 ,서울특별시 강남구 삼성로64길 5
1123079030104 ,서울특별시 강남구 삼성로 324
1123079030501 ,서울특별시 강남구 도곡로93길 12
1123079030502 ,서울특별시 강남구 도곡로93길 12
1123079040101 ,서울특별시 강남구 영동대로 220
1123079040102 ,서울특별시 강남구 영동대로 220
1123079040103 ,서울특별시 강남구 영동대로 210
1123079040104 ,서울특별시 강남구 영동대로50길 10
1123079040105 ,서울특별시 강남구 영동대로 210
1123079040106 ,서울특별시 강남구 영동대로 210
1123079040201 ,서울특별시 강남구 영동대로 230
1123079040202 ,서울특별시 강남구 영동대로 230
1123079040203 ,서울특별시 강남구 영동대로 230
1123079050001 ,서울특별시 강남구 남부순환로 3104
1123079060101 ,서울특별시 강남구 삼성로 212
1123079060102 ,서울특별시 강남구 삼성로 212
1123079060103 ,서울특별시 강남구 삼성로 212
1123079060104 ,서울특별시 강남구 삼성로 212
1123079060105 ,서울특별시 강남구 삼성로 212
1123079060106 ,서울특별시 강남구 삼성로 212
1123079060107 ,서울특별시 강남구 삼성로 212
1123079060108 ,서울특별시 강남구 삼성로 212
1123079060109 ,서울특별시 강남구 삼성로 212
1123079060110 ,서울특별시 강남구 삼성로 212
1123079060111 ,서울특별시 강남구 삼성로 212
1123079060112 ,서울특별시 강남구 삼성로 212
1123079060113 ,서울특별시 강남구 도곡로 516
1123079060114 ,서울특별시 강남구 삼성로 212
1123079060115 ,서울특별시 강남구 영동대로 229
1123079060116 ,서울특별시 강남구 삼성로 212
1123079060117 ,서울특별시 강남구 삼성로 212
1123079060118 ,서울특별시 강남구 삼성로 212
1123079060119 ,서울특별시 강남구 삼성로 212
1123079060120 ,서울특별시 강남구 삼성로 212
1123079060121 ,서울특별시 강남구 삼성로 212
1123079060122 ,서울특별시 강남구 삼성로 212
1123079060123 ,서울특별시 강남구 삼성로 212
1123079060124 ,서울특별시 강남구 삼성로 212
1123079060125 ,서울특별시 강남구 삼성로 212
1123079060126 ,서울특별시 강남구 삼성로 212
1123079060127 ,서울특별시 강남구 삼성로 212
1123079060128 ,서울특별시 강남구 삼성로 212
1123079060201 ,서울특별시 강남구 영동대로57길 28
1123079070001 ,서울특별시 강남구 남부순환로 3022
1123079070101 ,서울특별시 강남구 삼성로 150
1123079070102 ,서울특별시 강남구 삼성로 150
1123079070103 ,서울특별시 강남구 삼성로 150
1123079070104 ,서울특별시 강남구 삼성로 150
1123079070105 ,서울특별시 강남구 삼성로 150
1123079070106 ,서울특별시 강남구 삼성로 150
1123079070107 ,서울특별시 강남구 삼성로 150
1123079070108 ,서울특별시 강남구 삼성로 150
1123079070109 ,서울특별시 강남구 삼성로 150
1123079070110 ,서울특별시 강남구 삼성로 150
1123079070111 ,서울특별시 강남구 삼성로 150
1123079070112 ,서울특별시 강남구 삼성로 150
1123079070113 ,서울특별시 강남구 삼성로 150
1123079070114 ,서울특별시 강남구 삼성로 150
1123079070115 ,서울특별시 강남구 삼성로 150
1123079070116 ,서울특별시 강남구 삼성로 150
1123080020001 ,서울특별시 강남구 개포로82길 5-8
1123080020101 ,서울특별시 강남구 개포로 516
1123080020102 ,서울특별시 강남구 개포로 516
1123080020103 ,서울특별시 강남구 개포로 516
1123080020104 ,서울특별시 강남구 개포로 516
1123080020105 ,서울특별시 강남구 개포로 516
1123080020106 ,서울특별시 강남구 개포로 516
1123080020107 ,서울특별시 강남구 삼성로4길 17
1123080020108 ,서울특별시 강남구 개포로 516
1123080020109 ,서울특별시 강남구 삼성로4길 17
1123080020110 ,서울특별시 강남구 삼성로4길 17
1123080020111 ,서울특별시 강남구 삼성로4길 17
1123080020112 ,서울특별시 강남구 개포로 516
1123080020113 ,서울특별시 강남구 개포로 516
1123080020114 ,서울특별시 강남구 개포로 516
1123080020115 ,서울특별시 강남구 개포로 516
1123080020116 ,서울특별시 강남구 개포로 516
1123080020117 ,서울특별시 강남구 삼성로4길 17
1123080020118 ,서울특별시 강남구 삼성로4길 17
1123080030001 ,서울특별시 강남구 개포로 513
1123080040001 ,서울특별시 강남구 선릉로18길 15
1123080040002 ,서울특별시 강남구 선릉로10길 10-8
1123080040003 ,서울특별시 강남구 개포로 402
1123080040004 ,서울특별시 강남구 개포로 410
1123080040005 ,서울특별시 강남구 선릉로10길 22-7
1123080040301 ,서울특별시 강남구 개포로 409
1123080040401 ,서울특별시 강남구 개포로 411
1123080050001 ,서울특별시 강남구 양재대로 568-12
1124051010001 ,서울특별시 송파구 한가람로20길 20
1124051010002 ,서울특별시 강동구 올림픽로 600
1124051010003 ,서울특별시 송파구 올림픽로 603
1124051010004 ,서울특별시 송파구 바람드리길 6-7
1124051010005 ,서울특별시 송파구 바람드리8길 16-1
1124051010006 ,서울특별시 송파구 바람드리10길 9
1124051010007 ,서울특별시 송파구 풍성로25다길 23-9
1124051010008 ,서울특별시 송파구 바람드리12길 1
1124051010009 ,서울특별시 송파구 한가람로 414
1124051010010 ,서울특별시 송파구 올림픽로53길 4
1124051010011 ,서울특별시 송파구 풍성로21길 14-1
1124051010012 ,서울특별시 송파구 바람드리25길 5
1124051010013 ,서울특별시 송파구 바람드리24길 14
1124051010014 ,서울특별시 송파구 풍성로 43
1124051010015 ,서울특별시 송파구 한가람로 437
1124051010016 ,서울특별시 송파구 바람드리16길 3-9
1124051010017 ,서울특별시 송파구 바람드리9길 3-3
1124051010018 ,서울특별시 송파구 바람드리15길 13-6
1124051010019 ,서울특별시 송파구 바람드리17길 13
1124051010020 ,서울특별시 송파구 풍성로23길 20
1124051010021 ,서울특별시 송파구 바람드리4길 3-1
1124051010022 ,서울특별시 송파구 풍성로 27-13
1124051010023 ,서울특별시 송파구 한가람로 476
1124051010024 ,서울특별시 송파구 바람드리5길 16-5
1124051010101 ,서울특별시 송파구 한가람로 448
1124051010201 ,서울특별시 강동구 구천면로 77
1124051010202 ,서울특별시 송파구 한가람로 478
1124051010301 ,서울특별시 송파구 한가람로 437
1124051010302 ,서울특별시 송파구 한가람로 437
1124051010303 ,서울특별시 송파구 한가람로 446
1124051010304 ,서울특별시 송파구 한가람로 448
1124051010305 ,서울특별시 송파구 한가람로 437
1124051010401 ,서울특별시 송파구 풍성로15길 10
1124052010001 ,서울특별시 송파구 한가람로 379
1124052010002 ,서울특별시 송파구 풍성로14길 32
1124052010003 ,서울특별시 송파구 풍성로14길 31
1124052010004 ,서울특별시 송파구 풍성로22길 37
1124052010005 ,서울특별시 송파구 올림픽로51길 58
1124052010006 ,서울특별시 송파구 한가람로 406
1124052010007 ,서울특별시 송파구 한가람로10길 7-5
1124052010008 ,서울특별시 송파구 풍성로22길 9-1
1124052010009 ,서울특별시 송파구 풍성로6길 21
1124052010010 ,서울특별시 송파구 풍성로14길 56
1124052010011 ,서울특별시 송파구 풍성로12길 8
1124052010012 ,서울특별시 송파구 풍성로16길 7
1124052010013 ,서울특별시 송파구 올림픽로51길 61-9
1124052010015 ,서울특별시 송파구 토성로7길 6
1124052010101 ,서울특별시 송파구 풍성로 14
1124052010102 ,서울특별시 송파구 풍성로 14
1124052010301 ,서울특별시 송파구 토성로 37
1124052010302 ,서울특별시 송파구 토성로 37
1124052010303 ,서울특별시 송파구 토성로 37
1124052010401 ,서울특별시 송파구 풍성로 52
1124052010501 ,서울특별시 송파구 풍성로14길 19
1124052010901 ,서울특별시 송파구 풍성로24길 42
1124052010902 ,서울특별시 송파구 풍성로24길 42
1124052011101 ,서울특별시 송파구 풍성로6길 15
1124052020001 ,서울특별시 송파구 토성로15길 12
1124052020002 ,서울특별시 송파구 토성로19길 7
1124052020003 ,서울특별시 송파구 토성로19길 40
1124052020101 ,서울특별시 송파구 올림픽로 525
1124052020102 ,서울특별시 송파구 올림픽로 525
1124052020103 ,서울특별시 송파구 올림픽로 525
1124052020104 ,서울특별시 송파구 올림픽로 525
1124052020201 ,서울특별시 송파구 풍성로26길 31
1124052020301 ,서울특별시 송파구 풍성로26길 47
1124052030001 ,서울특별시 송파구 토성로 38-6
